date,gt_Cryptocurrency (Topic)_monthly,gt_Crypto_monthly,AdrBal1in1MCnt,AdrBal1in100KCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv10KCnt,AdrBalUSD1Cnt,AdrBalUSD10Cnt,AdrBalUSD100Cnt,AdrBalUSD1KCnt,AdrBalUSD10KCnt,AdrBalUSD100KCnt,AdrBalUSD1MCnt,AdrBalUSD10MCnt,CapAct1yrUSD,CapMrktFFUSD,CapRealUSD,RevAllTimeUSD,SplyAct10yr,SplyAct1yr,SplyActEver,SplyAdrBal1in1B,SplyAdrBal1in100M,SplyAdrBal1in10M,SplyAdrBal1in100K,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD1K,SplyAdrBalUSD10K,SplyAdrBalUSD100K,SplyAdrBalUSD1M,SplyAdrBalUSD10M,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyMiner0HopAllUSD,total_balance,fish_pct,close-price,market-cap,SME_5_close-price,SME_10_close-price,SME_14_close-price,SME_20_close-price,SME_30_close-price,SME_5_market-cap,SME_10_market-cap,SME_14_market-cap,SME_20_market-cap,SME_30_market-cap,EMA5_close-price,EMA10_close-price,EMA14_close-price,EMA20_close-price,EMA30_close-price,EMA50_close-price,EMA100_close-price,EMA200_close-price,EMA5_market-cap,EMA10_market-cap,EMA14_market-cap,EMA20_market-cap,EMA30_market-cap,EMA50_market-cap,EMA100_market-cap,EMA200_market-cap,bol_upper_band,bol_lower_band,VOO_Close,SPY_Close,STOXX_Close,price_7d
2018-05-22,6,3,107761,9056,22238367,11142971,114,15635904,10437429,5254570,2099375,532947,125032,11535,1126,80628312050.0,112000000000.0,91184978841.0,8388218451,15256233.71,10069065.86,15256233.71,17007255.48,16829921.75,16053032.0,9538072.819,17044116.09,17023827.89,16902297.46,16356571.71,14880116.58,10514679.95,17046013.57,17043358.36,17014048.62,16869797.67,16173346.42,14617447.56,9899785.227,6245350.975,16884360.05,15391819.78,17048898.59,14524830829.0,17044116.09,25.61257273,8354.996336,142000000000.0,8247.552439,8391.577665,8549.268273,8832.823175,8926.9558,141000000000.0,143000000000.0,146000000000.0,150000000000.0,152000000000.0,8339.156938,8443.016049,8527.89716,8598.845594,8626.204883,8667.198832,8985.311767,8844.767651,142000000000.0,144000000000.0,145000000000.0,146000000000.0,147000000000.0,147000000000.0,152000000000.0,149000000000.0,9930.030132,7735.616218,228.4447327,249.4128113,396.940002,11049.12311
2018-05-23,6,3,107798,9073,22255300,11140052,114,15490598,10323799,5155971,2040635,514974,121495,11048,1065,75656558879.0,105000000000.0,91071361959.0,8403679490,15258255.4,10059551.92,15258255.4,17009265.89,16832029.55,16055848.02,9541762.499,17046136.64,17025850.92,16904314.86,16359309.48,14883398.87,10518576.85,17048018.51,17045236.21,17014830.61,16864595.22,16153339.21,14575013.71,9838537.793,6163604.307,16886872.21,15395686.11,17050923.59,13641968206.0,17046136.64,25.6059312,8009.299507,137000000000.0,8238.201702,8344.449578,8467.824106,8777.1555,8901.63205,140000000000.0,142000000000.0,144000000000.0,149000000000.0,152000000000.0,8229.204461,8364.158496,8458.750806,8542.698347,8586.404536,8641.398859,8965.984792,8836.454535,140000000000.0,143000000000.0,144000000000.0,145000000000.0,146000000000.0,147000000000.0,152000000000.0,149000000000.0,9924.285726,7630.025273,229.1564484,250.0990753,392.579987,11660.38844
2018-05-24,6,3,107844,9052,22295075,11159805,114,15535793,10353432,5172500,2046205,516566,121858,11077,1071,76219442885.0,106000000000.0,91086577659.0,8417443047,15259208.49,10061143.21,15259208.49,17010971.66,16833502.43,16057398.0,9540076.27,17047920.36,17027596.99,16905829.39,16360742.57,14885370.73,10515739.52,17049807.85,17047033.23,17016698.29,16866834.25,16157105.84,14580603.31,9843478.281,6172210.323,16888811.85,15399118.52,17052711.09,13747295721.0,17047920.36,25.63146189,7556.316043,129000000000.0,8108.899828,8231.682562,8346.920938,8677.414542,8857.462862,138000000000.0,140000000000.0,142000000000.0,148000000000.0,151000000000.0,8004.908322,8217.27805,8338.426171,8448.757176,8519.947214,8598.846591,8938.070559,8823.716838,136000000000.0,140000000000.0,142000000000.0,144000000000.0,145000000000.0,146000000000.0,152000000000.0,149000000000.0,9886.415966,7468.413118,228.7184906,249.5866241,390.540009,11579.41058
2018-05-25,6,3,107551,9034,22311776,11171506,115,15494465,10331206,5149606,2031522,511905,120744,10911,1056,74707569752.0,104000000000.0,91008753603.0,8434006603,15262421.01,10061116.5,15262421.01,17013156.03,16835421.64,16058412.72,9551794.888,17050121.16,17029820.96,16907821.09,16362300.24,14886463.1,10524780.22,17052001.42,17049189.06,17018524.49,16866654.21,16152137.25,14570763.67,9835514.129,6169689.886,16890818.08,15402081.11,17054911.09,13467008912.0,17050121.16,25.58153598,7563.435465,129000000000.0,7985.461519,8118.328708,8246.456302,8573.859404,8785.694385,136000000000.0,138000000000.0,141000000000.0,146000000000.0,150000000000.0,7857.750703,8098.39758,8235.094077,8364.440822,8458.236778,8558.242233,8910.850062,8811.176725,134000000000.0,138000000000.0,140000000000.0,142000000000.0,144000000000.0,146000000000.0,151000000000.0,149000000000.0,9792.43419,7355.284619,228.1436768,248.9919739,391.079987,11752.60227
2018-05-26,6,3,107605,9030,22339684,11179265,115,15481157,10314907,5137708,2022204,508728,120242,10806,1045,73534268759.0,103000000000.0,90975429547.0,8449005613,15263349.17,10037022.34,15263349.17,17015203.31,16837137.61,16059614.32,9550568.251,17052142.26,17031913.09,16909627.91,16363626.07,14888060.72,10522768.09,17054022.1,17051177.76,17020311.74,16866940.34,16148788.3,14563365.45,9820632.183,6154137.494,16892718.84,15404063.65,17056936.09,13295546457.0,17052142.26,25.59967284,7472.022602,127000000000.0,7791.213991,8018.196103,8179.775019,8459.14831,8740.588389,133000000000.0,137000000000.0,139000000000.0,144000000000.0,149000000000.0,7729.174669,7984.51122,8133.351213,8279.448611,8394.610057,8515.645385,8882.358429,8797.851809,132000000000.0,136000000000.0,139000000000.0,141000000000.0,143000000000.0,145000000000.0,151000000000.0,149000000000.0,9636.342197,7281.954424,228.1436768,248.9919739,391.079987,11804.9269
2018-05-27,6,3,107616,9046,22368711,11187696,115,15502401,10326539,5147834,2025163,509581,120354,10832,1048,73636759849.0,103000000000.0,90945767068.0,8464189970,15265269.92,10034726.45,15265269.92,17017240.51,16838915.74,16060750.09,9550182.765,17054187.83,17034001.16,16911499.34,16365173.94,14887560.12,10521881.64,17056072.15,17053227.54,17022405.64,16868950.62,16150628.7,14564031.54,9821544.84,6150668.366,16894690.87,15405371.78,17058986.09,13318818534.0,17054187.83,25.59886477,7328.871674,125000000000.0,7585.989058,7916.770749,8097.510112,8346.398307,8677.48851,129000000000.0,135000000000.0,138000000000.0,142000000000.0,148000000000.0,7595.740337,7865.30403,8026.087275,8188.917474,8325.852742,8469.10524,8851.596315,8783.235091,130000000000.0,134000000000.0,137000000000.0,140000000000.0,142000000000.0,144000000000.0,150000000000.0,148000000000.0,9501.774943,7191.02167,228.1436768,248.9919739,391.079987,12038.67333
2018-05-28,6,3,107584,9037,22334869,11163817,115,15404540,10243149,5086917,1990717,499954,118343,10586,1019,71345152953.0,99740374213.0,90808171877.0,8478280785,15267290.68,10033317.4,15267290.68,17019263.22,16841234.07,16065088.94,9561675.251,17056140.81,17036026.2,16913684.39,16368927.2,14895482.1,10532265.22,17058013.7,17055097.91,17023734.62,16867209.11,16142861.26,14545644.16,9800023.66,6124995.681,16897188.36,15411435.34,17060936.09,12905267529.0,17056140.81,25.58150128,7326.64394,125000000000.0,7449.457945,7843.829823,8000.557093,8247.317252,8623.697271,127000000000.0,134000000000.0,136000000000.0,141000000000.0,147000000000.0,7506.041538,7767.365832,7932.828164,8106.796185,8261.387658,8424.302836,8821.399238,8768.741646,128000000000.0,132000000000.0,135000000000.0,138000000000.0,141000000000.0,143000000000.0,150000000000.0,148000000000.0,9395.23274,7099.401764,228.1436768,248.9919739,391.079987,12245.92432
2018-05-29,6,3,107525,9037,22343401,11166709,115,15513061,10332190,5169247,2032667,511728,120846,10934,1057,74763109599.0,105000000000.0,90784613203.0,8491429434,15268989.33,10030424.4,15268989.33,17021046.65,16842641.74,16066303.61,9566426.27,17057876.42,17037812.7,16915233.16,16370239.83,14898003.03,10538072.67,17059765.44,17056952.06,17026568.88,16874466.49,16161100.32,14584655.1,9852507.049,6186643.596,16898771.3,15415043.35,17062673.59,13527616344.0,17057876.42,25.55963153,7111.068925,121000000000.0,7360.408521,7734.654175,7887.278159,8145.394807,8552.410918,126000000000.0,132000000000.0,134000000000.0,139000000000.0,146000000000.0,7374.384001,7648.039121,7823.260265,8011.965017,8187.173546,8372.803467,8787.531311,8752.247391,126000000000.0,130000000000.0,133000000000.0,137000000000.0,139000000000.0,142000000000.0,149000000000.0,148000000000.0,9317.747639,6973.041975,225.5066986,246.1282654,384.470001,12046.4642
2018-05-30,6,3,107629,9044,22362461,11171469,115,15498433,10317571,5160752,2025930,509272,120455,10856,1052,73934371442.0,103000000000.0,90756806787.0,8507636225,15270633.79,10025449.41,15270633.79,17023219.68,16844507.46,16066855.04,9564919.702,17060049.17,17040032.96,16917157.98,16371403.22,14898762.02,10535338.32,17061937.0,17059098.94,17028538.59,16875183.17,16158369.47,14579033.52,9839643.907,6172748.063,16900664.81,15416173.63,17064848.59,13387479804.0,17060049.17,25.57685301,7451.230837,127000000000.0,7337.967596,7661.714557,7814.269744,8055.508329,8489.930984,125000000000.0,131000000000.0,133000000000.0,137000000000.0,145000000000.0,7399.999613,7612.255797,7773.656341,7958.561762,8139.693372,8336.663364,8761.069916,8739.301952,126000000000.0,130000000000.0,133000000000.0,136000000000.0,139000000000.0,142000000000.0,149000000000.0,148000000000.0,9144.290174,6966.726484,228.4812622,249.4128113,385.48999,12181.83219
2018-05-31,6,3,107686,9027,22358323,11180477,115,15535561,10350039,5194922,2040631,513559,121145,10952,1064,74931014004.0,105000000000.0,90724461309.0,8523691645,15271754.6,10019200.47,15271754.6,17025323.42,16846199.23,16067301.82,9560531.443,17062176.12,17042202.81,16918992.44,16372370.1,14897868.12,10528133.29,17064067.01,17061257.62,17030980.14,16878540.41,16163769.15,14584650.01,9850353.834,6188003.559,16902075.0,15413916.5,17066973.59,13584225240.0,17062176.12,25.61065364,7380.851558,126000000000.0,7319.733387,7555.473689,7745.53591,7976.053888,8429.353052,125000000000.0,129000000000.0,132000000000.0,136000000000.0,144000000000.0,7393.616928,7570.182299,7721.28237,7903.541743,8090.735835,8299.180548,8733.738859,8725.785033,126000000000.0,129000000000.0,132000000000.0,135000000000.0,138000000000.0,141000000000.0,148000000000.0,147000000000.0,9014.634263,6937.473513,227.0031128,247.8849182,383.059998,12106.67248
2018-06-01,5,2,107584,9027,22426477,11224076,115,15601148,10392627,5217324,2047999,513962,121076,11001,1070,75342131307.0,105000000000.0,90695805097.0,8539443501,15274998.86,10019119.29,15274998.86,17027192.68,16847572.46,16067242.11,9570842.706,17064245.65,17044168.57,16920579.33,16372707.17,14897407.19,10540064.3,17066143.23,17063327.69,17033025.68,16880682.4,16165463.49,14595394.95,9867587.503,6194649.293,16904040.64,15422264.8,17069048.59,13650397731.0,17064245.65,25.53492829,7460.16695,127000000000.0,7345.992442,7465.99075,7702.972607,7928.784207,8377.212367,125000000000.0,127000000000.0,131000000000.0,135000000000.0,143000000000.0,7415.800269,7550.179508,7686.466981,7861.315572,8050.053972,8266.278054,8708.519614,8713.191818,127000000000.0,129000000000.0,131000000000.0,134000000000.0,137000000000.0,141000000000.0,148000000000.0,147000000000.0,8971.105359,6886.463056,229.3936768,250.3186493,386.910004,12098.26147
2018-06-02,5,2,107643,9024,22440773,11226545,115,15642041,10428909,5250993,2062092,518378,121873,11097,1079,76465208085.0,107000000000.0,90710509572.0,8554079362,15276571.04,10011879.04,15276571.04,17029019.23,16849271.87,16068313.67,9567143.909,17066146.58,17046049.77,16922279.25,16374110.37,14895578.6,10537142.34,17068047.91,17065272.03,17035232.97,16884036.24,16171768.57,14603430.61,9876912.195,6207176.059,16905723.9,15422097.0,17070948.59,13866422923.0,17066146.58,25.53849072,7487.076305,128000000000.0,7378.078915,7413.76843,7651.847671,7879.109004,8322.693143,126000000000.0,126000000000.0,131000000000.0,134000000000.0,142000000000.0,7439.558947,7538.706199,7659.881557,7825.673737,8013.732832,8235.721122,8684.332617,8700.991664,127000000000.0,129000000000.0,131000000000.0,133000000000.0,137000000000.0,140000000000.0,147000000000.0,147000000000.0,8905.275392,6852.942616,229.3936768,250.3186493,386.910004,12006.35011
2018-06-03,5,2,107629,9041,22452760,11222481,115,15693819,10460532,5278335,2076118,522332,122824,11193,1109,77111154868.0,108000000000.0,90739154243.0,8569893737,15278590.07,10011629.93,15278590.07,17031039.8,16850991.65,16068397.59,9567128.531,17068181.16,17048106.17,16924116.35,16374797.24,14894464.82,10535704.14,17070091.77,17067350.3,17037502.05,16887206.22,16176684.85,14614930.91,9887054.157,6239945.632,16907269.2,15421869.69,17072986.09,13983561568.0,17068181.16,25.53734718,7567.512938,129000000000.0,7469.367718,7414.888119,7608.053809,7823.285341,8256.572401,127000000000.0,127000000000.0,130000000000.0,133000000000.0,141000000000.0,7482.210278,7543.943788,7647.565741,7801.086994,7984.944452,8209.51688,8662.217376,8689.713268,128000000000.0,129000000000.0,130000000000.0,133000000000.0,136000000000.0,140000000000.0,147000000000.0,147000000000.0,8784.50957,6862.061111,229.3936768,250.3186493,386.910004,11822.50613
2018-06-04,5,2,107680,9052,22405582,11172076,115,15538395,10379723,5218714,2046704,514458,121047,10982,1070,74957031758.0,105000000000.0,90694633629.0,8587171864,15280595.22,10012088.15,15280595.22,17033454.58,16853733.19,16071302.49,9564515.716,17070474.54,17050487.12,16926534.92,16378160.74,14895878.54,10534647.25,17072366.0,17069597.14,17039189.82,16886177.25,16168549.1,14591153.85,9855142.227,6191336.117,16909547.79,15420224.94,17075273.59,13590741649.0,17070474.54,25.5483893,7639.879446,130000000000.0,7507.097439,7422.532518,7550.669466,7770.430613,8190.083775,128000000000.0,127000000000.0,129000000000.0,133000000000.0,140000000000.0,7534.766667,7561.386635,7646.540902,7785.733894,7962.682193,8187.178157,8641.973061,8679.267161,129000000000.0,129000000000.0,130000000000.0,133000000000.0,136000000000.0,139000000000.0,147000000000.0,147000000000.0,8641.389611,6899.471615,230.4064941,251.5079651,388.109985,10901.2955
2018-06-05,5,2,107713,9060,22415214,11183160,115,15583980,10419918,5254490,2063454,518807,121763,11107,1073,76198714060.0,107000000000.0,90658655065.0,8603962641,15283382.17,10011458.92,15283382.17,17035578.42,16855722.18,16072283.26,9563245.632,17072668.12,17052653.78,16928497.8,16379575.44,14896478.12,10537429.62,17074558.8,17071829.19,17041714.67,16890135.18,16175138.07,14601636.61,9869441.208,6193716.125,16911454.52,15421277.83,17077461.09,13813838830.0,17072668.12,25.53232142,7463.654996,127000000000.0,7523.658127,7421.695757,7487.002228,7719.94593,8113.330792,128000000000.0,127000000000.0,128000000000.0,132000000000.0,138000000000.0,7511.062777,7543.617246,7622.156115,7755.059714,7930.48689,8158.8047,8618.64003,8667.171517,128000000000.0,129000000000.0,130000000000.0,132000000000.0,135000000000.0,139000000000.0,146000000000.0,147000000000.0,8534.581649,6905.310211,230.7258606,251.690979,386.890015,11047.01803
2018-06-06,5,2,107677,9071,22424023,11190455,116,15604641,10435686,5261453,2062154,519986,121979,11140,1077,76598276337.0,107000000000.0,90659206351.0,8618170586,15285054.0,10011831.25,15285054.0,17037293.15,16857715.48,16076226.3,9569716.031,17074509.04,17054440.82,16930378.27,16383281.38,14900360.08,10541983.56,17076398.16,17073681.51,17043604.28,16892645.43,16180751.89,14608667.75,9878649.873,6202250.73,16914099.69,15425876.1,17079298.59,13889270234.0,17074509.04,25.52563303,7569.01134,129000000000.0,7545.427005,7445.709723,7455.553073,7681.240236,8046.168779,129000000000.0,127000000000.0,127000000000.0,131000000000.0,137000000000.0,7530.378964,7548.234354,7615.070145,7737.340821,7907.165887,8135.675548,8597.855303,8656.24455,129000000000.0,129000000000.0,130000000000.0,132000000000.0,135000000000.0,139000000000.0,146000000000.0,146000000000.0,8443.054572,6919.4259,232.5689697,253.7952423,386.880005,10546.24416
2018-06-07,5,2,107742,9061,22434416,11199091,116,15618223,10446467,5269898,2066486,521038,122126,11147,1078,76699666124.0,108000000000.0,90649008173.0,8632031548,15286577.64,10005242.3,15286577.64,17039047.2,16859321.56,16076653.84,9565739.232,17076299.27,17056220.29,16932098.37,16384126.63,14899888.68,10539233.65,17078186.18,17075474.75,17045397.54,16894494.9,16181988.49,14608850.51,9877031.657,6199972.799,16915561.7,15425373.65,17081086.09,13912034984.0,17076299.27,25.53630011,7605.578489,130000000000.0,7569.127442,7473.603178,7459.071819,7658.716501,7989.412561,129000000000.0,128000000000.0,127000000000.0,131000000000.0,136000000000.0,7555.445473,7558.66056,7613.804591,7724.792027,7887.708635,8114.887428,8578.206257,8645.790162,129000000000.0,129000000000.0,130000000000.0,132000000000.0,134000000000.0,138000000000.0,146000000000.0,146000000000.0,8400.238225,6917.194777,232.4595032,253.7677612,385.940002,10226.97635
2018-06-08,5,2,107707,9054,22456824,11211597,116,15612837,10446431,5262005,2064095,519808,121812,11116,1078,76247320160.0,107000000000.0,90608957747.0,8645935225,15289276.92,10002793.91,15289276.92,17040785.77,16860963.47,16077238.11,9565134.732,17078107.35,17057980.95,16933864.8,16385116.39,14899115.68,10539780.33,17079990.14,17077267.18,17047001.57,16895587.59,16180713.25,14604875.19,9873455.917,6199885.143,16917268.49,15426405.14,17082892.34,13826224845.0,17078107.35,25.52586924,7613.777393,130000000000.0,7578.380333,7523.874025,7462.667671,7629.2641,7938.221213,129000000000.0,128000000000.0,127000000000.0,130000000000.0,135000000000.0,7574.889446,7568.681803,7613.800964,7714.219205,7870.035652,8095.236054,8559.108656,8635.521378,129000000000.0,129000000000.0,130000000000.0,132000000000.0,134000000000.0,138000000000.0,145000000000.0,146000000000.0,8325.18074,6933.34746,233.1893616,254.5180511,385.119995,10708.57128
2018-06-09,5,2,107450,9022,22475215,11218135,115,15601051,10437054,5250049,2058428,517614,121206,11044,1078,75541214449.0,106000000000.0,90581266043.0,8659586108,15290721.77,9997286.651,15290721.77,17042521.56,16862587.84,16078278.9,9574021.875,17079893.08,17059756.73,16935556.1,16386167.55,14899500.77,10548462.33,17081774.56,17079031.88,17048530.93,16896305.45,16179001.11,14599782.98,9877093.538,6216390.577,16918978.23,15428846.47,17084679.84,13708824624.0,17079893.08,25.4746234,7561.166101,129000000000.0,7562.637664,7534.867552,7469.035064,7598.291055,7881.961403,129000000000.0,129000000000.0,127000000000.0,130000000000.0,134000000000.0,7570.314998,7567.315311,7606.782982,7699.642719,7850.108584,8074.292135,8539.347417,8624.831276,129000000000.0,129000000000.0,130000000000.0,131000000000.0,134000000000.0,138000000000.0,145000000000.0,146000000000.0,8244.22971,6952.352399,233.1893616,254.5180511,385.119995,10338.58595
2018-06-10,5,2,107454,9018,22479700,11227747,115,15392627,10249048,5076870,1963082,489620,115757,10249,982,67379804967.0,94662482200.0,90349348186.0,8670405468,15292434.3,9989984.331,15292434.3,17044069.34,16863933.99,16079669.38,9575599.76,17081477.86,17061324.38,16937047.6,16387340.75,14900662.33,10549899.97,17083330.95,17080340.08,17047613.79,16884289.2,16141211.62,14525263.94,9768083.579,6081625.067,16920391.22,15430333.87,17086267.34,12235917153.0,17081477.86,25.47064367,7415.001379,127000000000.0,7552.90694,7538.282534,7475.187186,7546.878111,7830.130103,129000000000.0,129000000000.0,128000000000.0,129000000000.0,134000000000.0,7518.543791,7539.621869,7581.212102,7672.53402,7822.037152,8048.437595,8517.083139,8612.793167,128000000000.0,129000000000.0,129000000000.0,131000000000.0,133000000000.0,137000000000.0,145000000000.0,146000000000.0,8059.586277,7034.169945,233.1893616,254.5180511,385.119995,10407.54618
2018-06-11,5,2,107564,9027,22491951,11233151,116,15429830,10278851,5107227,1980138,493778,116538,10344,988,68392492257.0,96139782318.0,90206339223.0,8682564247,15293194.19,9985103.245,15293194.19,17045806.01,16865429.09,16079256.09,9568545.402,17083225.43,17063070.44,16938758.85,16387708.91,14899319.18,10542651.71,17085084.76,17082124.2,17049706.06,16887718.42,16146084.6,14532729.82,9773825.12,6088892.321,16921627.95,15428365.4,17088017.34,12432027185.0,17083225.43,25.50260481,6767.499485,116000000000.0,7392.604569,7469.015787,7435.248296,7467.503269,7775.528067,126000000000.0,128000000000.0,127000000000.0,127000000000.0,133000000000.0,7268.195689,7399.235981,7472.717086,7586.340255,7754.002463,7998.204728,8482.437919,8594.432036,124000000000.0,126000000000.0,128000000000.0,129000000000.0,132000000000.0,136000000000.0,144000000000.0,145000000000.0,7943.672095,6991.334443,233.4904785,254.8564758,387.940002,10331.43176
2018-06-12,5,2,107609,9029,22488285,11250184,115,15322662,10197712,5033213,1931604,476556,112592,9679,927,65206788215.0,91619663870.0,90054863441.0,8694535573,15297677.1,9990775.034,15297677.1,17047537.28,16866790.22,16078924.95,9563331.124,17085041.97,17064852.31,16940359.1,16388145.02,14896387.96,10537792.02,17086879.62,17083793.43,17050194.71,16881235.85,16118577.88,14468253.21,9668536.7,5989497.2,16922561.71,15424516.73,17089829.84,11828769996.0,17085041.97,25.51118076,6880.133649,118000000000.0,7247.515601,7408.321522,7418.752919,7411.044976,7722.179843,124000000000.0,127000000000.0,127000000000.0,127000000000.0,132000000000.0,7138.841676,7304.853739,7393.705961,7519.082483,7697.62383,7954.358803,8450.709121,8577.374341,122000000000.0,125000000000.0,126000000000.0,128000000000.0,131000000000.0,136000000000.0,144000000000.0,145000000000.0,7884.488953,6937.600999,233.8828278,255.1858978,387.529999,10637.9963
2018-06-13,5,2,107584,9038,22466263,11221282,115,15221058,10114915,4955934,1894237,467173,111192,9496,898,62907600474.0,88537319511.0,89754268971.0,8706047873,15299445.08,9975020.871,15299445.08,17049359.3,16869502.49,16087258.5,9577532.228,17086829.29,17066648.13,16942750.11,16395229.63,14909075.77,10554592.58,17088655.5,17085496.22,17051248.9,16879875.56,16114671.55,14461995.86,9652908.792,5957637.415,16926228.05,15437133.82,17091617.34,11429974813.0,17086829.29,25.48444253,6581.828075,112000000000.0,7041.125738,7309.753035,7356.652722,7362.320577,7652.107906,120000000000.0,125000000000.0,126000000000.0,126000000000.0,131000000000.0,6953.170476,7173.394527,7285.455577,7429.820158,7625.637007,7900.534069,8413.701576,8557.518159,119000000000.0,123000000000.0,124000000000.0,127000000000.0,130000000000.0,135000000000.0,143000000000.0,145000000000.0,7957.692967,6766.948188,232.9521332,254.3716278,388.25,10767.58914
2018-06-14,5,2,107547,9032,22490469,11239025,115,15358634,10213067,5031140,1934476,478285,113259,9825,935,65893547392.0,93073772127.0,89710169060.0,8718915008,15301015.83,9939039.538,15301015.83,17051141.39,16871134.21,16088101.29,9579600.263,17088740.1,17068485.19,16944511.99,16396491.57,14910988.08,10556125.59,17090586.0,17087532.1,17054187.51,16887551.52,16132991.83,14495616.88,9706660.029,6018569.959,16928024.92,15439919.1,17093529.84,12018783302.0,17088740.1,25.48381253,6334.098906,108000000000.0,6795.712299,7179.174981,7281.884675,7300.853749,7573.345402,116000000000.0,123000000000.0,124000000000.0,125000000000.0,129000000000.0,6746.813286,7020.795323,7158.60802,7325.465753,7542.311969,7839.105239,8372.521325,8535.394584,115000000000.0,120000000000.0,122000000000.0,125000000000.0,129000000000.0,134000000000.0,142000000000.0,144000000000.0,8044.239111,6557.468388,233.6273499,255.0120239,393.040009,10763.7667
2018-06-15,5,2,107576,9029,22493273,11223854,115,15255811,10137206,4967431,1905404,469627,111745,9567,907,63572408425.0,89852166896.0,89605143511.0,8731297056,15304337.89,9933694.742,15304337.89,17053081.81,16873341.61,16090967.03,9581429.514,17090649.72,17070420.28,16946610.5,16399005.11,14915279.89,10561792.0,17092483.84,17089349.05,17055305.33,16885486.94,16123024.48,14475786.8,9669441.087,5976093.92,16930389.57,15443685.09,17095442.34,11589521408.0,17090649.72,25.4729221,6644.72068,114000000000.0,6641.656159,7097.28155,7223.638513,7259.488653,7512.391137,114000000000.0,121000000000.0,123000000000.0,124000000000.0,128000000000.0,6712.782417,6952.418116,7090.089708,7260.632889,7484.402853,7792.266629,8338.307451,8516.581909,115000000000.0,119000000000.0,121000000000.0,124000000000.0,128000000000.0,133000000000.0,142000000000.0,144000000000.0,8053.140298,6465.837008,233.4266205,254.6867065,389.130005,10696.76349
2018-06-16,5,2,107595,9025,22528466,11241266,115,15322170,10178064,4990510,1917645,472625,112423,9670,919,64490801488.0,91206497526.0,89591428083.0,8744881875,15306061.64,9928817.681,15306061.64,17055062.68,16875194.3,16092553.38,9584087.923,17092720.35,17072434.65,16948557.57,16400462.65,14918786.65,10563948.5,17094564.75,17091456.72,17057651.58,16889179.44,16129994.32,14489319.13,9688750.515,5996781.909,16932602.68,15448631.32,17097517.34,11764469791.0,17092720.35,25.47773591,6406.80705,110000000000.0,6569.517672,6981.061121,7146.476423,7213.385422,7447.847198,112000000000.0,119000000000.0,122000000000.0,123000000000.0,127000000000.0,6610.790628,6853.216104,6998.985354,7179.316142,7414.880543,7737.934881,8300.059918,8495.589124,113000000000.0,117000000000.0,120000000000.0,123000000000.0,127000000000.0,132000000000.0,141000000000.0,144000000000.0,8092.581908,6334.188936,233.4266205,254.6867065,389.130005,9870.158401
2018-06-17,5,2,107605,9023,22546111,11244988,116,15304978,10168589,4976351,1910938,470986,112110,9599,912,64042287561.0,90589470162.0,89551894479.0,8757690978,15307628.56,9927968.654,15307628.56,17056964.53,16877105.4,16094892.78,9586073.724,17094680.08,17074379.2,16950465.09,16402799.44,14919861.62,10563751.76,17096522.96,17093396.46,17059384.27,16890211.95,16129568.73,14484752.67,9679989.55,5993223.744,16934816.62,15450797.48,17099479.84,11686607241.0,17094680.08,25.48225436,6478.815924,111000000000.0,6489.254127,6868.384864,7068.712351,7170.994021,7395.272622,111000000000.0,117000000000.0,121000000000.0,122000000000.0,126000000000.0,6566.79906,6785.143344,6929.62943,7112.601836,7354.489278,7688.557667,8263.99568,8475.521729,112000000000.0,116000000000.0,118000000000.0,121000000000.0,126000000000.0,131000000000.0,140000000000.0,143000000000.0,8107.112539,6234.875503,233.4266205,254.6867065,389.130005,9937.31377
2018-06-18,5,2,107613,9007,22553996,11248782,116,15430605,10256126,5049281,1956650,487718,115741,10221,975,66508537334.0,94155668939.0,89527045945.0,8771549981,15309888.01,9921001.884,15309888.01,17058929.98,16878846.22,16095764.32,9583411.237,17096728.74,17076408.36,16952388.38,16404231.05,14919510.22,10562174.79,17098591.22,17095572.14,17062487.63,16898672.6,16155099.15,14537902.44,9773824.227,6093930.607,16936533.89,15450356.78,17101529.84,12144660961.0,17096728.74,25.48636933,6418.850002,110000000000.0,6456.658512,6748.892125,6981.495962,7136.383075,7335.806775,110000000000.0,115000000000.0,119000000000.0,122000000000.0,125000000000.0,6517.482707,6718.544554,6861.525506,7046.530233,7294.125453,7638.765209,8227.458142,8455.057334,111000000000.0,115000000000.0,117000000000.0,120000000000.0,125000000000.0,130000000000.0,140000000000.0,143000000000.0,8131.178075,6141.588075,232.8700104,254.1628723,385.910004,9775.483502
