date,gt_Ethereum_monthly,AdrBal1in10BCnt,AdrBal1in100MCnt,AdrBal1in10KCnt,AdrBalCnt,AdrBalNtv0.001Cnt,DiffLast,DiffMean,RevAllTimeUSD,ROI1yr,SER,SplyAct10yr,SplyAct4yr,SplyAct1yr,SplyActEver,SplyActPct1yr,SplyAdrBal1in1B,SplyAdrBal1in100M,SplyAdrBal1in10M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv100K,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD1K,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,VelCur1yr,total_balance,usdc_AdrBalCnt,usdc_AdrBalNtv0.001Cnt,usdc_AdrBalNtv0.01Cnt,usdc_AdrBalNtv0.1Cnt,usdc_AdrBalNtv1Cnt,usdc_AdrBalNtv1MCnt,usdc_AdrBalUSD1Cnt,usdc_CapAct1yrUSD,usdc_CapMrktFFUSD,usdc_CapRealUSD,usdc_SER,usdc_SplyAct10yr,usdc_SplyAct5yr,usdc_SplyAct4yr,usdc_SplyAct3yr,usdc_SplyAct2yr,usdc_SplyAct1yr,usdc_SplyAct180d,usdc_SplyAct90d,usdc_SplyActEver,usdc_SplyAdrBal1in1B,usdc_SplyAdrBal1in100M,usdc_SplyAdrBal1in10M,usdc_SplyAdrBal1in1M,usdc_SplyAdrBal1in100K,usdc_SplyAdrBal1in10K,usdc_SplyAdrBal1in1K,usdc_SplyAdrBalNtv0.1,usdc_SplyAdrBalNtv1,usdc_SplyAdrBalNtv10,usdc_SplyAdrBalNtv100,usdc_SplyAdrBalNtv1K,usdc_SplyAdrBalNtv10K,usdc_SplyAdrBalNtv100K,usdc_SplyAdrBalUSD1,usdc_SplyAdrBalUSD10,usdc_SplyAdrBalUSD100,usdc_SplyAdrBalUSD10K,usdc_SplyAdrBalUSD100K,usdc_SplyAdrBalUSD1M,usdc_SplyAdrTop10Pct,usdc_SplyAdrTop1Pct,usdc_SplyCur,usdc_SplyFF,SME_100_close-price,SME_200_close-price,SME_100_market-cap,SME_200_market-cap,SME_200_volume,EMA100_close-price,EMA200_close-price,EMA100_market-cap,EMA200_market-cap,EMA200_volume,BND_Close,BSV_Close,MBB_Close,price_90d
2020-03-16,1,13338943,2085478,999,29607559,15355901,16600000000000.0,16600000000000.0,17348367958,26.361131,0.082934639,16493623.75,13917545.52,7593452.697,16512609.32,41.554043,18214290.58,17968818.52,17030622.5,18268073.38,18239112.44,18074955.46,17405283.91,523860.3982,18270518.05,18264961.86,18210542.62,17952637.7,18080578.98,16568378.39,18273679.82,14285533.37,13.85686811,18268073.38,112512,99960,92756,76353,49809,65,49950,596830954.8,599613455.3,598663238.7,0.000750847,598598219.9,598598219.9,598598219.9,598598219.9,598598219.9,595820634.5,579754030.3,541697676.8,598598219.9,603108748.5,603040038.0,602677460.1,601952684.8,596204023.2,563028136.1,472870107.0,603114194.0,603102097.6,602979271.3,602584016.3,601481236.8,592768462.7,547701016.9,603102238.5,602979880.8,602587214.6,592868421.6,548000841.7,444377367.7,602809461.5,582629536.1,603114925.8,598598424.7,8345.276146,8555.03776,151716000000.0,154722000000.0,30290339110,8505.637169,8468.28092,154604000000.0,153209000000.0,33959869266,78.07888031,76.75933838,102.1495438,10447.4151
2020-03-17,1,13349928,2091230,997,29627912,15369326,16600000000000.0,16600000000000.0,17357035406,36.4614281,0.083120242,16495355.97,13918042.96,7606493.638,16514391.54,41.621905,18215835.6,17969959.26,17029378.11,18269611.52,18240640.18,18076285.7,17404754.1,523860.3982,18272089.52,18266925.56,18215457.24,17968392.27,18081395.69,16565046.89,18275217.32,14287225.54,13.87107252,18269611.52,112853,100235,92998,76270,49420,70,48435,620116456.4,622894147.6,622691970.4,0.000692953,622919962.7,622919962.7,622919962.7,622919962.7,622919962.7,620142360.2,604061154.8,570236410.8,622919962.7,627220202.2,627150544.0,626806796.2,626084069.5,619900378.3,585398029.7,492644848.1,627226042.0,627213830.6,627090223.0,626729146.5,625641940.9,616618634.4,571466866.5,627212845.6,627082953.0,626716946.5,616328633.8,570266864.5,466002059.7,626941473.6,606089316.6,627226787.7,622920167.4,8320.665708,8532.77456,151279000000.0,154332000000.0,30408202997,8436.862202,8434.094059,153364000000.0,152599000000.0,34060113736,76.46378326,76.55093384,101.7841797,10331.49818
2020-03-18,1,13401033,2097107,1000,29696374,15427411,16600000000000.0,16600000000000.0,17364102621,34.94147308,0.083383541,16496496.17,13916307.45,7599865.939,16515580.74,41.582795,18216896.37,17969902.28,17026681.68,18270859.22,18241752.09,18076680.38,17402976.94,523860.3982,18273337.25,18268138.13,18216338.18,17967559.63,18081541.97,16562958.21,18276467.32,14287433.58,13.87264763,18270859.22,113850,101165,93902,77180,50110,71,50137,622224684.3,625015706.2,624720232.8,0.000703953,624885101.0,624885101.0,624885101.0,624885101.0,624885101.0,622094866.1,605906941.4,571936401.0,624885101.0,629384139.5,629313781.7,628962874.2,628201780.1,621914146.9,587005598.7,493184081.9,629390065.4,629377761.4,629253147.8,628881777.6,627753617.1,618577096.2,572728426.1,629377788.4,629253227.8,628882677.4,618617095.0,572928423.1,469584146.6,629095076.6,607906714.5,629390811.8,624885305.7,8299.476709,8511.776701,150901000000.0,153964000000.0,30506295551,8376.516729,8403.798753,152269000000.0,152057000000.0,34079486626,74.61792755,75.77416229,101.034729,10370.37018
2020-03-19,1,13438868,2099943,1001,29743927,15469213,16600000000000.0,16600000000000.0,17372826841,53.90925811,0.083599423,16497871.31,13916003.24,7603841.326,16516956.88,41.601502,18218062.64,17970277.3,17024783.46,18272196.86,18242991.71,18077320.45,17402205.16,523860.3982,18274731.27,18270109.61,18222557.82,17991605.16,18082165.93,16561034.68,18277804.82,14288578.53,13.86954747,18272196.86,114666,101900,94611,77813,50566,80,49580,635826168.2,638715415.2,638447857.3,0.000692932,638739293.4,638739293.4,638739293.4,638739293.4,638739293.4,635850142.2,619418455.5,585516686.4,638739293.4,652990677.9,652917122.8,652559830.9,651756058.4,645280798.0,610293600.4,517246843.8,652996964.1,652984568.7,652859064.9,652478848.4,651355524.9,642075891.9,597418366.0,652983582.7,652851684.9,652465848.4,641725891.1,596318364.3,490227447.1,652696612.4,631927089.0,652997713.5,638739498.2,8279.769147,8490.621659,150553000000.0,153595000000.0,30617561365,8317.106115,8373.674195,151200000000.0,151521000000.0,34114696384,74.57181549,74.52372742,99.85436249,10441.286
2020-03-20,1,13487495,2100968,1001,29814861,15526374,16600000000000.0,16600000000000.0,17381728344,55.27475493,0.083714192,16498285.58,13915954.57,7604082.712,16517921.15,41.599722,18219148.98,17970799.88,17024425.76,18273556.57,18244223.7,18077877.04,17402171.6,523860.3982,18276091.48,18271443.56,18223531.61,17991549.1,18083275.44,16564916.2,18279167.32,14289831.83,13.87588654,18273556.57,115362,102552,95238,78337,50975,81,50992,638578058.6,641461655.1,641149475.0,0.000706162,641407889.3,641407889.3,641407889.3,641407889.3,641407889.3,638524738.3,622235111.0,587906750.7,641407889.3,645445437.9,645372632.1,645011898.4,644191716.7,637662540.4,602658975.6,507052351.4,645451658.4,645439197.4,645313086.5,644927297.5,643773466.5,634332985.9,589333735.2,645439214.4,645313136.5,644927297.5,634372985.8,589533732.6,482602754.1,645144181.5,623815760.0,645452413.7,641408094.0,8269.131648,8472.82633,150371000000.0,153288000000.0,30782825203,8274.593135,8351.749085,150439000000.0,151136000000.0,34253417961,75.83621979,76.00151062,101.0534744,10429.71688
2020-03-21,1,13491757,2099837,999,29830676,15535013,16600000000000.0,16600000000000.0,17391574583,55.02021069,0.083660343,16499356.19,13914737.1,7603803.527,16519295.18,41.594667,18220616.61,17972442.79,17026782.87,18275102.8,18245735.98,18079337.18,17404308.83,523860.3982,18277641.21,18272986.06,18225024.48,17993235.42,18085162.34,16566984.5,18280717.32,14291416.35,13.85821198,18275102.8,114984,102127,94780,77862,50405,84,49410,662558983.0,665594961.0,665376079.5,0.000676078,665662124.8,665662124.8,665662124.8,665662124.8,665662124.8,662626044.3,646219404.4,611981147.0,665662124.8,669675572.1,669599716.9,669244867.2,668435057.7,661863454.8,625583930.0,529972143.1,669682133.8,669669634.6,669544387.1,669164177.7,668044903.6,658796739.1,613625498.5,669668639.6,669537617.1,669151377.7,658446736.2,612425478.5,503329459.5,669384712.8,647885606.9,669682888.7,665662329.6,8259.113415,8452.189235,150199000000.0,152932000000.0,30936215569,8233.425023,8330.2949,149698000000.0,150757000000.0,34419421471,75.83621979,76.00151062,101.0534744,10377.67434
2020-03-22,1,13520734,2101983,997,29870346,15567141,16600000000000.0,16600000000000.0,17401037672,46.43116366,0.083764571,16500812.15,13915488.08,7586133.99,16521501.14,41.494407,18222024.55,17973621.68,17026808.15,18276686.6,18247238.02,18080431.47,17404825.17,523860.3982,18279205.53,18274317.51,18224415.05,17984400.34,18086536.32,16567049.18,18282304.82,14292671.89,13.86184343,18276686.6,115418,102521,95157,78237,50690,81,49682,661769741.6,664805161.0,665075448.3,0.000679846,665525549.4,665525549.4,665525549.4,665525549.4,665525549.4,662487044.7,646029025.9,611788730.2,665525549.4,669525839.7,669449743.8,669093184.4,668272633.4,661593110.8,624490049.1,530279965.3,669532411.4,669519883.1,669394279.4,669010583.1,667874936.9,658431246.8,612506784.3,669518875.1,669387269.2,668996682.8,658021194.0,610906553.7,499972156.1,669229758.7,647174685.1,669533163.7,665525754.1,8248.564054,8429.817263,150017000000.0,152542000000.0,31019217316,8192.085337,8308.558343,148959000000.0,150375000000.0,34476832184,75.83621979,76.00151062,101.0534744,10312.51961
2020-03-23,1,13541965,2104106,994,29908269,15594887,16600000000000.0,16600000000000.0,17410445668,63.35816317,0.083857268,16501419.16,13915725.36,7588964.572,16522308.15,41.506711,18223286.18,17974913.39,17026818.79,18278085.19,18248567.82,18081878.83,17405087.56,523860.3982,18280648.93,18276171.77,18229565.54,18003747.03,18088028.57,16568911.92,18283704.82,14293767.22,13.86696155,18278085.19,115907,102961,95580,78575,50961,82,51110,666754011.4,669825155.2,668585879.8,0.00068077,668374560.2,668374560.2,668374560.2,668374560.2,668374560.2,665310271.2,649552595.0,611481625.5,668374560.2,674447278.4,674370505.6,674011118.6,673186593.0,666305790.8,628624179.2,534595342.6,674453959.9,674441396.9,674315574.1,673926410.6,672793456.6,663203747.5,616462254.7,674441545.8,674316562.8,673930009.0,663293708.8,616662129.6,507059673.9,674146028.4,651611641.1,674454716.4,668374765.0,8234.687025,8406.247924,149777000000.0,152131000000.0,31099505699,8145.898448,8284.19107,148130000000.0,149944000000.0,34504483092,77.51590729,76.68354797,101.8029327,10362.02963
2020-03-24,1,13557498,2104291,1000,29933832,15613222,16600000000000.0,16600000000000.0,17421925758,73.35321352,0.08389844,16504132.58,13917889.74,7591864.114,16525221.57,41.518823,18224817.85,17976212.07,17027851.67,18279734.36,18250170.56,18083354.1,17406250.22,523860.3982,18282319.16,18278027.15,18232843.06,18014176.35,18089614.23,16571879.23,18285354.82,14294962.69,13.87877457,18279734.36,116478,103470,96061,78986,51306,81,51334,683341193.9,686396417.6,686053025.6,0.000673789,686223875.7,686223875.7,686223875.7,686223875.7,686223875.7,683169623.9,668834080.7,631499133.1,686223875.7,690853373.0,690774594.5,690411095.0,689544040.0,682614950.3,643843580.0,546374905.4,690860335.8,690847738.6,690721501.1,690327027.1,689144609.6,679702055.2,632071127.7,690847766.6,690721591.1,690328326.9,679752054.1,632371123.7,524501422.6,690546211.1,667865249.4,690861095.1,686224080.5,8228.433097,8385.678412,149676000000.0,151774000000.0,31232636863,8112.441993,8266.003572,147535000000.0,149627000000.0,34614675543,77.59896851,76.93934631,102.6554184,10323.55648
2020-03-25,1,13620731,2108540,1000,30016560,15683504,16600000000000.0,16600000000000.0,17429930722,70.75990371,0.084134368,16505208.13,13918807.67,7604087.016,16526297.12,41.583053,18225645.61,17976106.83,17025465.49,18280880.92,18251149.58,18083664.05,17404869.65,523860.3982,18283464.52,18279121.04,18233298.67,18012135.91,18090005.35,16570453.45,18286504.82,14296091.97,13.86747493,18280880.92,116984,103946,96513,79360,51586,85,51611,682036465.1,685091555.7,684798751.4,0.000676558,684993746.8,684993746.8,684993746.8,684993746.8,684993746.8,681939298.0,667574148.6,630985283.4,684993746.8,689437702.8,689358885.5,688994706.0,688103181.3,681068176.4,642171134.3,545150797.8,689444663.2,689432027.5,689305602.2,688908848.7,687700686.5,678139956.1,630022288.7,689432052.5,689305662.2,688909248.6,678189956.1,630322284.7,525307507.3,689125190.9,666195027.4,689445425.8,684993953.4,8224.649205,8367.575539,149618000000.0,151462000000.0,31344093389,8085.070346,8250.721683,147050000000.0,149363000000.0,34726435210,78.64188385,77.58348846,102.6366501,10633.92985
2020-03-26,1,13527101,2107422,1001,29886700,15570122,13900000000000.0,14100000000000.0,17443801517,67.7290056,0.084022496,16506488.33,13918664.83,7609218.983,16527577.32,41.606567,18228121.31,17979424.97,17029142.28,18282891.06,18253402.34,18086742.99,17408570.43,523860.3982,18285467.65,18281184.31,18236055.44,18016928.08,18092060.08,16569708.98,18288504.82,14297282.9,13.85603731,18282891.06,117573,104474,97035,79808,51927,81,51960,678903382.6,681763332.9,681339077.6,0.000684601,681485863.3,681485863.3,681485863.3,681485863.3,681485863.3,678627282.7,664321792.8,627713843.3,681485863.3,686354815.7,686275829.5,685908901.7,685004594.1,677912481.3,638617773.3,540987870.9,686361747.5,686349053.2,686222024.3,685822584.6,684601608.5,674991526.7,625886745.9,686349086.2,686222164.2,685824984.1,675061522.5,625986743.9,520024507.2,686037919.2,662591520.2,686362512.6,681486069.9,8222.597842,8348.747304,149592000000.0,151137000000.0,31461212579,8057.562034,8235.250827,146563000000.0,149095000000.0,34799627849,79.00180054,77.54559326,102.7959518,10605.53823
2020-03-27,1,13505935,2109127,1001,29823026,15538153,13900000000000.0,13900000000000.0,17456642249,61.82739014,0.084085514,16507990.01,13919749.8,7610602.785,16529829.0,41.609725,18230229.95,17981391.88,17030135.24,18284837.65,18255437.63,18088891.84,17410118.69,523860.3982,18287386.34,18282942.16,18236495.71,18010382.49,18093284.23,16567376.92,18290442.32,14299116.12,13.8422724,18284837.65,118046,104892,97429,80160,52192,83,51149,677727650.5,680576468.8,682062058.1,0.000688879,683169447.2,683169447.2,683169447.2,683169447.2,683169447.2,680309980.8,666354339.0,629956228.1,683169447.2,688134515.3,688055159.3,687684623.2,686772418.2,679663545.6,640308847.7,542845583.0,688141492.2,688128754.8,688001273.6,687599638.7,686366209.2,676738664.6,628134562.9,688127711.8,687993592.5,687581435.2,676238405.4,626233728.0,518069983.7,687814126.5,664319070.9,688142259.0,683169653.8,8223.981838,8330.553445,149630000000.0,150823000000.0,31551394875,8031.977877,8220.627058,146111000000.0,148842000000.0,34800034982,79.42635345,77.48878479,103.1331863,10362.12426
2020-03-28,1,13557424,2112414,1002,29875102,15593183,13900000000000.0,13900000000000.0,17467337499,52.38731533,0.084258922,16509570.93,13921403.22,7610864.779,16531559.92,41.607319,18231644.9,17981735.96,17029223.63,18286523.86,18256984.12,18089784.0,17409376.68,523860.3982,18289055.57,18284450.02,18236441.81,18004090.14,18093951.12,16567861.95,18292129.82,14301138.63,13.81629769,18286523.86,118410,105215,97730,80434,52379,82,52416,680069770.7,682931409.0,682168159.0,0.000692492,682530657.4,682530657.4,682530657.4,682530657.4,682530657.4,679670904.1,665599803.7,629119232.8,682530657.4,687466830.7,687387353.0,687014712.2,686097994.3,678858134.4,640124803.6,545788350.6,687473827.2,687461047.2,687333300.0,686929133.3,685683095.6,675963101.9,627906914.7,687461084.2,687333470.0,686931932.6,676053093.4,628006912.7,520664904.7,687144016.1,664098946.8,687474595.1,682530864.0,8215.212416,8310.932918,149488000000.0,150482000000.0,31610885328,7999.61844,8202.489737,145535000000.0,148526000000.0,34781234153,79.42635345,77.48878479,103.1331863,10335.73601
2020-03-29,1,13582081,2113471,1002,29910546,15622201,13900000000000.0,13900000000000.0,17478608814,44.30632516,0.084331255,16511803.05,13922420.67,7611408.543,16533792.04,41.605998,18233488.22,17983089.49,17030026.97,18288407.2,18258766.32,18091232.71,17410714.74,523860.3982,18290922.16,18286110.09,18236425.23,17996644.22,18095573.4,16569062.29,18294017.32,14302696.72,13.80309561,18288407.2,118768,105530,98035,80701,52585,80,51581,687283053.7,690189434.5,689692962.8,0.000688664,690190978.4,690190978.4,690190978.4,690190978.4,690190978.4,687284796.9,673030185.7,636517593.0,690190978.4,695061630.6,694981101.6,694607162.0,693665428.3,686323002.8,646784190.5,552453388.8,695068757.1,695055947.8,694927896.7,694523430.9,693245219.1,683460807.7,634767592.2,695054943.8,694920896.7,694507230.9,683230807.7,633867592.0,523246798.5,694735702.9,671393295.1,695069526.6,690191185.0,8206.236833,8291.602409,149335000000.0,150147000000.0,31699915536,7965.071548,8183.111734,144914000000.0,148184000000.0,34785717876,79.42635345,77.48878479,103.1331863,10268.88844
2020-03-30,1,13587739,2116027,1002,29897580,15628233,13900000000000.0,13900000000000.0,17490605372,57.2155849,0.084436511,16513070.18,13921130.41,7612507.508,16535059.17,41.607826,18235345.79,17984519.76,17030286.85,18290245.89,18260675.67,18092964.07,17411442.02,523860.3982,18292793.12,18288316.43,18241419.91,18012641.14,18096711.2,16568661.59,18295854.82,14304098.42,13.80504429,18290245.89,119299,106015,98492,81105,52881,81,52911,685395973.6,688303284.5,687832420.6,0.000696445,688138812.1,688138812.1,688138812.1,688138812.1,688138812.1,685232401.7,670976787.5,634420755.7,688138812.1,692839155.5,692758666.5,692381050.4,691429890.3,683888000.9,644434449.5,548409615.9,692846280.6,692833417.0,692704897.6,692296975.4,691007506.0,681022978.3,632352587.5,692833447.0,692704987.5,692298475.1,681112975.2,632552585.3,524936455.5,692507823.1,669114659.1,692847051.9,688139018.7,8193.535813,8270.425544,149119000000.0,149780000000.0,31729583972,7924.482748,8160.546813,144194000000.0,147790000000.0,34697536318,79.50944519,77.63085175,103.3111801,10087.99062
2020-03-31,1,13575875,2117970,1001,29858458,15619045,13900000000000.0,13900000000000.0,17503575942,55.43097727,0.084498658,16514816.75,13921703.02,7614041.896,16537005.74,41.611693,18237242.64,17986672.33,17031342.86,18292240.79,18262672.73,18095321.71,17413178.98,523860.3982,18294780.19,18290306.43,18243324.87,18014720.37,18098326.02,16566614.48,18297842.32,14302303.6,13.79753779,18292240.79,119839,106503,98964,81506,53200,77,52175,683879653.0,686792923.2,686532851.7,0.000699864,686922300.4,686922300.4,686922300.4,686922300.4,686922300.4,684008687.1,669644184.8,632923310.4,686922300.4,693461148.4,693380233.4,693000804.9,692018807.3,684454495.8,644526497.0,541924596.4,693468305.2,693455395.9,693326358.2,692917436.4,691591194.3,681592092.3,631740241.3,693454370.9,693319198.2,692899636.3,681242086.7,630340218.5,514608858.2,693124577.1,669092187.5,693469078.8,686922507.0,8186.151676,8250.434651,148997000000.0,149433000000.0,31814185701,7894.357174,8143.06019,143658000000.0,147485000000.0,34699622026,78.77105713,77.84872437,103.4610519,10198.68367
2020-04-01,1,13576016,2120976,1000,29831679,15622411,13900000000000.0,13900000000000.0,17516463075,35.47084127,0.084645069,16517330.47,13922890.3,7614525.364,16539519.46,41.609986,18239155.49,17988148.15,17031060.91,18294157.07,18264576.84,18096959.46,17413775.49,518860.3981,18296708.87,18292352.94,18246412.36,18021329.36,18099283.17,16564512.01,18299754.82,14299191.55,13.75233302,18294157.07,120382,106965,99419,81913,53497,84,53531,685295765.1,688219266.0,687757045.5,0.000706263,687925818.3,687925818.3,687925818.3,687925818.3,687925818.3,685003770.7,670799311.3,634334118.8,687925818.3,693065040.3,692983983.9,692600837.0,691619620.1,683963408.0,643748868.8,542163565.6,693072222.1,693059252.6,692929942.9,692514644.1,691193497.0,680985024.4,630937313.2,693059286.6,692930082.8,692517243.5,681065019.1,631237311.0,522126349.5,692724006.1,668533855.8,693072997.5,687926025.9,8175.486769,8230.765044,148824000000.0,149093000000.0,31892370905,7865.195753,8125.932282,143145000000.0,147189000000.0,34675622553,79.17807007,77.67316437,103.095871,10257.10348
2020-04-02,1,13576993,2121660,997,29839757,15624635,13900000000000.0,13900000000000.0,17529620967,36.94416398,0.084681596,16517052.57,13922562.1,7606959.335,16541091.56,41.564297,18241087.41,17989841.66,17032425.92,18296068.83,18266493.13,18098893.42,17415017.89,518860.3999,18298631.62,18294393.57,18249322.76,18029009.2,18101043.69,16567085.12,18301667.32,14297922.67,13.72920649,18296068.83,120949,107425,99865,82287,53767,93,53776,686272114.0,689245204.7,688985015.0,0.000708907,689239003.0,689239003.0,689239003.0,689239003.0,689239003.0,686266145.8,672348961.6,635097660.7,689239003.0,694397409.3,694316048.8,693930539.8,692926763.4,685107051.7,645165117.1,544494087.0,694404635.2,694391608.9,694261860.3,693844208.3,692484578.8,682182620.8,632417269.8,694391617.9,694261890.3,693844208.3,682222620.7,632617269.7,524532746.4,694051209.4,669867992.2,694405413.8,689239210.6,8168.542669,8212.221272,148704000000.0,148769000000.0,31989157238,7840.950246,8111.154823,142705000000.0,146927000000.0,34687675701,79.54807281,77.78704834,103.415062,10217.83243
2020-04-03,1,13594097,2121815,1001,29863970,15643966,13900000000000.0,13900000000000.0,17540936115,37.47773918,0.084714149,16516246.17,13921509.7,7603061.182,16542715.16,41.539252,18242654.74,17990991.88,17033588.0,18297716.95,18268115.64,18100234.5,17416289.34,518860.402,18300279.39,18296014.91,18250707.24,18029303.8,18102467.14,16568024.84,18303317.32,14296320.69,13.71252384,18297716.95,121448,107806,100241,82587,54016,89,52975,695300328.9,698472840.5,698303083.1,0.000705331,698593828.9,698593828.9,698593828.9,698593828.9,698593828.9,695420974.4,681704403.5,644174024.8,698593828.9,704378479.5,704295958.9,703906988.7,702871661.4,694955944.2,654136186.4,555281666.6,704385891.0,704372861.0,704242753.4,703822078.0,702445957.4,692211713.0,642468312.3,704371820.0,704235483.4,703803178.0,691851706.8,640768291.3,534896746.7,704030067.6,680084310.2,704386673.0,698594036.5,8163.955558,8194.732382,148638000000.0,148468000000.0,32158441324,7820.493747,8098.187084,142349000000.0,146706000000.0,34816541339,79.51103973,77.60673523,103.3399734,10307.69416
2020-04-04,1,13632921,2123834,1000,29895160,15684528,13900000000000.0,13900000000000.0,17554511884,36.29409592,0.084838621,16515780.19,13922769.07,7595961.222,16544512.55,41.496013,18244411.01,17991962.01,17033684.86,18299679.58,18269971.52,18101547.93,17416675.79,518860.402,18302248.16,18298051.95,18253066.85,18032806.3,18103630.63,16568237.47,18305279.82,14298137.81,13.70317309,18299679.58,121796,108050,100490,82794,54152,89,54183,694894087.8,698068034.2,697597345.4,0.000708249,697829166.5,697829166.5,697829166.5,697829166.5,697829166.5,694656512.8,680905040.0,643123813.6,697829166.5,703740407.0,703657710.0,703267605.4,702229307.1,694307703.7,653051776.3,554856578.5,703747829.3,703734764.8,703604342.6,703182807.5,701798075.4,691502575.1,640819146.7,703734795.8,703604452.5,703184907.1,691602569.3,641019144.5,537293987.1,703390570.5,679150951.9,703748613.2,697829374.1,8159.242229,8177.054534,148564000000.0,148163000000.0,32269875851,7798.956287,8084.60166,141970000000.0,146473000000.0,34866799991,79.51103973,77.60673523,103.3399734,10209.10557
2020-04-05,1,13673613,2124764,1000,29948151,15729065,13900000000000.0,13900000000000.0,17569458332,34.62196827,0.084944365,16513755.4,13923311.95,7590884.183,16546890.86,41.463322,18246382.29,17993224.95,17034287.43,18301865.0,18272044.73,18103084.07,17417685.46,518860.402,18304432.02,18300183.22,18254721.23,18032609.01,18105368.57,16570346.33,18307467.32,14299877.79,13.69009947,18301865.0,121953,108143,100592,82875,54154,92,54184,692320866.4,695655345.6,695236364.5,0.000709846,695473518.1,695473518.1,695473518.1,695473518.1,695473518.1,692140117.2,678279430.6,641336054.2,695473518.1,701381254.5,701298366.1,700908598.0,699867856.5,692360613.5,651462234.6,551585985.0,701388659.4,701375557.0,701244802.5,700822977.4,699426680.5,689558193.6,639056480.6,701375587.0,701244892.5,700824477.1,689648189.4,639256478.4,536671058.2,701034869.0,677394634.1,701389443.9,695473725.7,8155.751585,8160.336303,148511000000.0,147875000000.0,32358526222,7780.351705,8072.410847,141645000000.0,146265000000.0,34868216679,79.51103973,77.60673523,103.3399734,10203.55847
2020-04-06,1,13688498,2122567,1002,29962191,15742568,13900000000000.0,13900000000000.0,17581292314,40.64398316,0.084916172,16514796.59,13922896.94,7591374.551,16548432.05,41.462377,18247896.19,17994419.6,17036310.01,18303469.16,18273613.47,18104449.86,17419448.09,518860.402,18306056.43,18302101.8,18258708.35,18044945.62,18106963.54,16573307.45,18309067.32,14301038.41,13.69770621,18303469.16,122518,108609,101049,83278,54481,90,54507,678601325.0,681871844.8,681551801.6,0.000726973,681776840.7,681776840.7,681776840.7,681776840.7,681776840.7,678506983.1,664561922.8,628484913.9,681776840.7,687621914.6,687540326.1,687147410.2,686099394.9,678638156.0,638494300.6,541231529.9,687629096.8,687615958.4,687484819.3,687058825.9,685616853.6,675736682.7,625095139.4,687615984.4,687484879.3,687059525.8,675786681.6,625395136.9,522326448.7,687269593.0,663673723.9,687629883.1,681777048.3,8151.155831,8143.482272,148441000000.0,147585000000.0,32423712787,7760.702132,8059.63112,141301000000.0,146046000000.0,34838539519,79.76080322,77.73012543,103.2742538,10282.57769
2020-04-07,1,13694493,2122214,1002,29855646,15712464,13900000000000.0,13900000000000.0,17596566140,36.04046662,0.084912942,16516803.91,13922025.2,7594755.63,16550441.48,41.476087,18249950.47,17997048.27,17038458.42,18305634.35,18275749.97,18106833.97,17421956.78,518860.4023,18308163.51,18304248.04,18260307.2,18045208.7,18108318.04,16570504.47,18311167.32,14302877.97,13.69739784,18305634.35,122562,108571,101007,83171,54280,89,53215,687134915.2,690414613.2,690269467.6,0.000721227,690565733.1,690565733.1,690565733.1,690565733.1,690565733.1,687285524.8,673321610.9,637273648.3,690565733.1,696644622.9,696561893.3,696167685.3,695202273.3,687773505.0,646866956.4,550476493.7,696651987.2,696638803.3,696507345.2,696078231.0,694764577.8,684806557.0,633838889.3,696637738.3,696499985.2,696063131.0,684416547.3,632138861.8,532679486.4,696304658.1,672591401.0,696652776.1,690565941.7,8151.053311,8128.704288,148450000000.0,147334000000.0,32532900726,7751.532497,8052.049074,141147000000.0,145921000000.0,34943331550,79.83479309,77.79652405,103.3587341,10248.79749
2020-04-08,1,13699161,2123324,1003,29877598,15724256,14700000000000.0,14400000000000.0,17610001638,41.89364289,0.084923679,16518896.13,13922105.12,7594319.752,16552533.97,41.46963,18251639.58,17999213.03,17040097.48,18307417.99,18277501.74,18108799.76,17423855.25,518860.4027,18309959.65,18306123.75,18262845.49,18050879.1,18110724.41,16572364.95,18312967.32,14304504.67,13.67424487,18307417.99,123082,108996,101430,83555,54558,90,54589,705910450.0,709193323.6,708778917.2,0.000711718,708990002.8,708990002.8,708990002.8,708990002.8,708990002.8,705708278.1,691721782.3,655467290.6,708990002.8,714870780.7,714785324.4,714387563.9,713393453.6,705641332.2,664010295.6,565351796.5,714878480.7,714865248.0,714733267.2,714300668.9,712988050.1,702925865.8,651732566.2,714865279.0,714733357.1,714302268.7,702985863.7,652132563.5,550961822.9,714527733.4,690874718.8,714879271.7,708990211.5,8149.08084,8113.795986,148428000000.0,147080000000.0,32663425409,7740.547343,8043.538956,140961000000.0,145780000000.0,35027338940,80.0382843,77.9484024,103.6122208,10537.92415
