date,AdrBalNtv1Cnt,AdrBalUSD1MCnt,CapAct1yrUSD,CapRealUSD,RevAllTimeUSD,RevHashRateUSD,SER,SplyAct10yr,SplyAct3yr,SplyAct1yr,SplyActEver,SplyActPct1yr,SplyAdrBal1in1B,SplyAdrBal1in100M,SplyAdrBal1in10M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv100,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD1K,SplyAdrTop10Pct,SplyCur,SplyMiner0HopAllUSD,total_balance,usdc_AdrBal1in10BCnt,usdc_AdrBalCnt,usdc_AdrBalNtv0.001Cnt,usdc_AdrBalNtv0.01Cnt,usdc_AdrBalNtv0.1Cnt,usdc_AdrBalNtv1Cnt,usdc_AdrBalNtv10Cnt,usdc_AdrBalNtv10KCnt,usdc_AdrBalUSD10Cnt,usdc_AdrBalUSD10KCnt,usdc_CapAct1yrUSD,usdc_CapRealUSD,usdc_SER,usdc_SplyAct10yr,usdc_SplyAct5yr,usdc_SplyAct4yr,usdc_SplyAct3yr,usdc_SplyAct2yr,usdc_SplyAct180d,usdc_SplyAct90d,usdc_SplyAct30d,usdc_SplyActEver,usdc_SplyAdrBal1in1B,usdc_SplyAdrBal1in100M,usdc_SplyAdrBal1in10M,usdc_SplyAdrBal1in1M,usdc_SplyAdrBal1in100K,usdc_SplyAdrBal1in10K,usdc_SplyAdrBalNtv0.001,usdc_SplyAdrBalNtv0.1,usdc_SplyAdrBalNtv1,usdc_SplyAdrBalNtv10,usdc_SplyAdrBalNtv100,usdc_SplyAdrBalNtv1K,usdc_SplyAdrBalNtv10K,usdc_SplyAdrBalNtv100K,usdc_SplyAdrBalUSD1,usdc_SplyAdrBalUSD1K,usdc_SplyAdrBalUSD10K,usdc_SplyAdrBalUSD100K,usdc_SplyAdrTop10Pct,usdc_SplyAdrTop1Pct,usdc_SplyCur,usdc_SplyFF,usdc_VelCur1yr,close-price,SME_5_close-price,SME_10_close-price,SME_14_close-price,SME_100_close-price,SME_200_close-price,SME_5_market-cap,SME_10_market-cap,SME_14_market-cap,SME_20_market-cap,SME_30_market-cap,SME_50_market-cap,SME_100_market-cap,SME_200_market-cap,EMA5_close-price,EMA10_close-price,EMA14_close-price,EMA50_close-price,EMA100_close-price,EMA200_close-price,EMA5_market-cap,EMA10_market-cap,EMA14_market-cap,EMA30_market-cap,EMA100_market-cap,EMA200_market-cap,VOO_Close,SPY_Close,price_30d
2020-06-04,815899,13639,72217351716.0,106000000000.0,18319513127,0.091089158,0.087635587,16561083.3,13227523.88,7359084.627,16631413.12,40.007653,18332120.75,18073634.56,17080675.33,18388674.36,18359050.53,18185807.29,17479629.44,11294660.61,18388325.7,18352988.07,18171771.99,18182235.49,18394192.32,17800836650.0,18388674.36,116296,161235,142569,134190,112717,77215,38019,2436,37058,2378,728972086.0,734760232.6,0.000916569,735089530.9,735089530.9,735089530.9,735089530.9,735089530.9,695304568.1,624459242.8,412115648.1,735089530.9,739872564.9,739764550.5,739242719.9,736513530.4,715739603.9,662393749.2,739883505.2,739882540.8,739866424.2,739708841.5,739117153.2,735480530.2,710885344.1,649707900.6,739864974.2,735199530.2,710305343.2,648507899.5,738623628.4,699117570.4,739883509.4,735089741.7,51.23740967,9645.227869,9691.614014,9432.817708,9315.865461,7898.571332,8078.627559,178379000000.0,173528000000.0,171442000000.0,172675000000.0,171876000000.0,159778000000.0,144746000000.0,147311000000.0,9628.916301,9520.766032,9455.504039,8834.144286,8448.595988,8303.364614,177208000000.0,175187000000.0,173956000000.0,168636000000.0,154813000000.0,151402000000.0,271.7809143,296.3255005,10203.55847
2020-06-05,816118,13489,69812204201.0,106000000000.0,18330843483,0.092725562,0.087654487,16562056.53,13226889.35,7240509.117,16632386.35,39.360623,18333261.03,18074845.59,17081510.8,18389790.43,18360174.93,18187028.78,17480691.34,11293256.41,18389388.17,18353355.58,18169635.77,18183477.68,18395311.07,17483053569.0,18389790.43,116989,162073,143323,134924,113404,77766,38330,2408,37366,2355,728528223.1,734666082.3,0.000924643,734995293.1,734995293.1,734995293.1,734995293.1,734995293.1,695201327.0,624261084.9,406112493.5,734995293.1,740144303.0,740035737.8,739508364.9,736734303.0,715787572.0,662779592.5,740155299.9,740154333.0,740138152.1,739979655.7,739381491.4,735698805.5,710867349.5,649902980.7,740136688.1,735404805.4,710337349.2,648702979.6,738869105.7,699663863.5,740155304.1,734995503.9,51.36068929,9776.202992,9714.313438,9522.06883,9367.025495,7902.879934,8084.966076,178750000000.0,175178000000.0,172389000000.0,173118000000.0,172359000000.0,160945000000.0,144839000000.0,147443000000.0,9678.011865,9567.209115,9498.263899,8871.087765,8474.885235,8318.019722,178083000000.0,176031000000.0,174740000000.0,169358000000.0,155309000000.0,151685000000.0,278.7299194,303.920166,10282.57769
2020-06-06,816438,13517,69972766291.0,106000000000.0,18342989512,0.090779376,0.08767718,16562760.93,13226433.33,7237061.808,16633090.75,39.339264,18334410.35,18075809.12,17082395.67,18391012.84,18361396.99,18187847.97,17481728.3,11294876.2,18390617.73,18354666.31,18171111.04,18184561.67,18396536.07,17537699247.0,18391012.84,117331,162548,143719,135299,113723,78014,38501,2406,38508,2414,727989070.0,734027438.5,0.000926182,734332229.5,734332229.5,734332229.5,734332229.5,734332229.5,694592908.5,623328817.2,404154662.6,734332229.5,739465954.7,739357304.4,738829749.3,736043837.6,714920640.0,661951244.7,739476949.9,739475980.3,739459759.9,739301083.9,738702116.1,734994238.6,709831801.1,648820155.8,739459794.9,735033235.9,709911798.6,649120153.4,738170944.9,698787962.7,739476954.1,734332440.3,51.40723521,9636.965527,9748.314187,9601.852316,9403.111085,7911.233018,8092.136732,179403000000.0,176661000000.0,173037000000.0,173371000000.0,172674000000.0,161904000000.0,145006000000.0,147589000000.0,9664.329752,9579.892099,9516.75745,8901.122187,8497.896726,8331.143561,177846000000.0,176275000000.0,175091000000.0,169875000000.0,155746000000.0,151941000000.0,278.7299194,303.920166,10248.79749
2020-06-07,816916,13597,70549449566.0,106000000000.0,18352936732,0.09164601,0.087701328,16554748.64,13225380.39,7237637.317,16634080.54,39.340267,18335293.08,18076861.3,17083027.48,18392005.59,18362330.83,18188775.21,17482583.9,11295725.74,18391634.94,18355926.9,18173524.69,18185790.31,18397529.82,17681772186.0,18392005.59,117772,163131,144220,135778,114160,78370,38774,2430,38790,2445,728206440.0,734067473.2,0.000928609,734331550.9,734331550.9,734331550.9,734331550.9,734331550.9,694594957.2,623253900.8,347298186.6,734331550.9,739461705.1,739352854.7,738824260.9,735997658.0,714680570.5,661234179.1,739472725.5,739471753.9,739455493.8,739296573.4,738696111.0,734955400.9,709561822.0,648487924.4,739455536.8,735007394.4,709711801.5,648887882.1,738133044.2,698322771.6,739472729.7,734331761.7,51.46424747,9662.858709,9647.299791,9650.726331,9438.289488,7920.049853,8099.756867,177597000000.0,177589000000.0,173700000000.0,173405000000.0,172506000000.0,162883000000.0,145183000000.0,147745000000.0,9663.839404,9594.976937,9536.237617,8930.994207,8520.96528,8344.394458,177865000000.0,176571000000.0,175466000000.0,170393000000.0,156185000000.0,152199000000.0,278.7299194,303.920166,10537.92415
2020-06-08,817115,13622,70903504379.0,106000000000.0,18363234828,0.093121691,0.087766401,16555556.7,13224231.9,7257756.127,16634948.63,39.447452,18336497.19,18077782.76,17083064.64,18393058.0,18363514.27,18189964.58,17482598.91,11296735.34,18392695.36,18357220.69,18175159.59,18185580.78,18398542.32,17720614395.0,18393058.0,118316,163870,144902,136429,114739,78826,39157,2489,39177,2503,730628519.3,736391132.7,0.000935467,736593000.7,736593000.7,736593000.7,736593000.7,736593000.7,696932393.3,627035161.1,363253455.7,736593000.7,741772161.9,741662596.2,741128863.3,738275541.7,716737634.1,662518668.3,741783268.4,741782293.8,741765977.9,741606853.7,740998346.2,737218373.3,711590853.5,649724573.2,741766029.8,737281362.1,711730831.5,650224528.2,740408918.7,699553373.1,741783272.7,736593210.5,51.45173032,9738.603357,9691.971691,9669.982103,9510.200547,7930.262572,8107.970556,178338000000.0,177953000000.0,174968000000.0,173441000000.0,172464000000.0,163811000000.0,145384000000.0,147910000000.0,9688.760722,9621.090832,9563.219716,8962.665154,8545.076925,8358.267183,178299000000.0,177043000000.0,175959000000.0,170959000000.0,156640000000.0,152467000000.0,282.1096497,307.59375,10495.60744
2020-06-09,816827,13646,71002723922.0,106000000000.0,18373356884,0.092673958,0.087755122,16556418.15,13219810.73,7260421.191,16635815.08,39.459792,18337480.87,18078945.55,17084233.69,18394061.59,18364500.65,18191149.96,17483377.13,11299682.24,18393701.22,18358251.71,18176595.54,18186789.66,18399542.32,17741363437.0,18394061.59,118926,164692,145632,137139,115400,79372,39521,2520,39535,2532,734099947.6,739969528.2,0.00093824,740194703.9,740194703.9,740194703.9,740194703.9,740194703.9,701080875.3,631346430.7,368547841.9,740194703.9,745392999.1,745282240.9,744745040.4,741858290.3,719914042.9,664830083.3,745404202.4,745403225.6,745386864.0,745227155.1,744613519.8,740813714.4,714797862.4,652187063.0,745386910.0,740867707.7,714917846.4,652787016.4,743987811.4,702555899.6,745404206.7,740194913.7,51.18065795,9773.029513,9717.53202,9704.573017,9573.724672,7942.462976,8118.67323,178817000000.0,178598000000.0,176145000000.0,173475000000.0,172599000000.0,164793000000.0,145622000000.0,148120000000.0,9716.850319,9648.716047,9591.194356,8994.444149,8569.392818,8372.344421,178803000000.0,177546000000.0,176473000000.0,171530000000.0,157098000000.0,152740000000.0,280.1064758,305.3001709,10720.10161
2020-06-10,816917,13773,71780288367.0,106000000000.0,18383876242,0.093962452,0.08785444,16557276.14,13216655.02,7259007.292,16636673.07,39.44991,18338563.5,18079871.79,17083770.07,18395081.48,18365499.65,18192262.16,17483356.56,11302700.17,18394753.02,18359858.51,18180039.88,18187751.26,18400567.32,17940152646.0,18395081.48,119679,165434,146267,137778,115990,79835,39856,2559,39863,2568,724156286.0,730176833.6,0.000951819,730444452.2,730444452.2,730444452.2,730444452.2,730444452.2,691129992.3,621151353.6,358423159.8,730444452.2,735461709.6,735352201.3,734814108.2,731898084.3,709883931.2,654534707.5,735472737.6,735471758.4,735455341.0,735295199.2,734676516.0,730808354.8,704598128.6,641468903.9,735455380.0,730850351.3,704688124.5,641768899.3,734008671.1,691973940.2,735472742.0,730444557.0,52.0227087,9767.005317,9715.692485,9715.002961,9640.001433,7954.455007,8131.043187,178793000000.0,178771000000.0,177371000000.0,173699000000.0,173229000000.0,165873000000.0,145860000000.0,148360000000.0,9733.568652,9670.223187,9614.635817,9024.740665,8593.107917,8386.221643,179105000000.0,177940000000.0,176904000000.0,172058000000.0,157546000000.0,153008000000.0,278.3597412,303.5965576,10577.70519
2020-06-11,816475,13153,67315184056.0,106000000000.0,18394961881,0.087780481,0.087797454,16557638.9,13215218.95,7255784.248,16637422.46,39.429917,18339780.63,18081142.33,17085780.45,18396243.87,18366733.56,18193605.74,17485229.21,11304663.49,18395726.83,18358604.04,18170000.93,18188976.14,18401723.57,16834657167.0,18396243.87,120417,166338,147044,138550,116698,80389,40263,2613,39262,2538,722558292.8,728905740.4,0.000956014,729266419.7,729266419.7,729266419.7,729266419.7,729266419.7,689922892.4,570575615.4,355265093.7,729266419.7,734108501.4,733998550.4,733460440.0,730519432.3,708146228.6,651767267.6,734119552.4,734118570.3,734102081.9,733941321.6,733317586.3,729402496.8,702655077.6,638676860.2,734100526.9,729068494.5,701905064.3,637276850.8,732594494.5,689442230.0,734119556.8,729266629.5,52.33491447,9874.898682,9763.279116,9755.796651,9690.057156,7964.145232,8143.869234,179659000000.0,179531000000.0,178306000000.0,174456000000.0,174016000000.0,166998000000.0,146052000000.0,148607000000.0,9780.678662,9707.436913,9649.337533,9058.080195,8618.489912,8401.03435,179972000000.0,178624000000.0,177545000000.0,172680000000.0,158025000000.0,153293000000.0,262.3162842,286.0945129,10585.77381
2020-06-12,817050,13295,68465514773.0,106000000000.0,18404871892,0.089062625,0.087897883,16558227.79,13201339.09,7240307.236,16638076.35,39.343632,18340893.71,18082192.06,17085293.93,18397258.56,18367828.31,18194795.89,17485090.49,11302294.98,18396794.56,18360274.74,18174243.19,18189899.69,18402742.32,17164766758.0,18397258.56,121476,167494,148127,139633,117732,81273,40979,2667,39980,2597,720726272.6,726932288.0,0.000967057,727272463.4,727272463.4,727272463.4,727272463.4,727272463.4,687265311.0,563547399.0,351219882.9,727272463.4,732523385.9,732413204.8,731870845.6,728825753.2,706005971.7,648508956.2,732534452.7,732533468.6,732516918.8,732355589.2,731725809.8,727654334.4,700212002.8,634868534.4,732515360.8,727331333.4,699511998.4,633368520.0,730887614.5,686217690.5,732534457.1,727272672.2,52.51666145,9325.996856,9695.906745,9671.603268,9674.339386,7969.838015,8155.820525,178402000000.0,178000000000.0,178026000000.0,174621000000.0,174354000000.0,167822000000.0,146170000000.0,148835000000.0,9629.11806,9638.084175,9606.225442,9068.586731,8632.499951,8410.237957,177187000000.0,177350000000.0,176754000000.0,172612000000.0,158294000000.0,153476000000.0,265.477417,289.5206909,10588.29821
2020-06-13,817424,13297,68450972007.0,106000000000.0,18414413707,0.088467314,0.087927244,16557828.36,13169300.99,7234812.074,16638791.93,39.311662,18342009.78,18083195.57,17085841.36,18398245.65,18368912.87,18195921.34,17485877.49,11300574.99,18397785.13,18361392.94,18175465.91,18190572.54,18403729.82,17177177467.0,18398245.65,121613,167949,148461,139950,118005,81460,41114,2677,40115,2614,730258158.2,736992947.5,0.000959227,737329876.4,737329876.4,737329876.4,737329876.4,737329876.4,697816581.7,546858601.3,361476999.6,737329876.4,742246325.4,742134435.1,741590152.5,738483669.3,715414883.9,657644217.2,742257624.9,742256639.4,742240058.7,742078542.0,741447480.2,737348271.3,709827568.0,644660666.6,742238493.7,737044270.8,709197566.9,643360657.2,740600585.0,695848803.6,742257629.3,737330085.2,51.85558428,9469.533298,9642.092733,9667.032212,9677.36888,7976.946878,8167.576867,177422000000.0,177880000000.0,178092000000.0,174904000000.0,174476000000.0,168599000000.0,146314000000.0,149064000000.0,9575.923139,9607.438561,9587.999823,9084.310126,8649.074869,8420.778209,176213000000.0,176790000000.0,176422000000.0,172718000000.0,158610000000.0,153683000000.0,265.477417,289.5206909,10644.19347
2020-06-14,817440,13204,67609416185.0,106000000000.0,18424495133,0.086872435,0.087958306,16558924.11,13166999.15,7236405.568,16639917.77,39.318051,18342941.62,18083697.49,17086438.29,18399304.56,18369906.42,18196662.38,17486310.42,11302231.91,18398804.19,18361945.38,18174067.58,18191468.48,18404792.32,16964480559.0,18399304.56,121966,168417,148828,140335,118350,81713,41262,2690,40258,2622,730402861.0,736957367.9,0.000962955,737306799.5,737306799.5,737306799.5,737306799.5,737306799.5,697813257.5,546250317.8,346489132.7,737306799.5,742242137.0,742129983.7,741583565.7,738452454.3,715374775.3,657419087.2,742253469.7,742252482.4,742235861.3,742074099.9,741442308.6,737325821.6,709760636.7,644449279.2,742234284.3,737017820.1,709080630.8,643049269.9,740586850.7,695680234.1,742253474.2,737307008.3,51.94035418,9469.473456,9581.381522,9649.456771,9663.566565,7981.25291,8179.135811,176315000000.0,177566000000.0,177827000000.0,175547000000.0,174305000000.0,169335000000.0,146406000000.0,149288000000.0,9540.439911,9582.353997,9572.196307,9099.41457,8665.320385,8431.212988,175567000000.0,176332000000.0,176136000000.0,172819000000.0,158920000000.0,153888000000.0,265.477417,289.5206909,10591.35597
2020-06-15,818056,13324,68328012490.0,106000000000.0,18432970223,0.08996513,0.088058277,16559338.15,13164235.77,7237076.492,16640585.55,39.319853,18343875.56,18084385.6,17085802.38,18400161.14,18370761.4,18197592.9,17485727.49,11300642.44,18399693.97,18363196.18,18176781.86,18192117.3,18405654.82,17147628222.0,18400161.14,122436,169224,149542,141027,118971,82212,41644,2712,41652,2726,740718368.0,747336485.0,0.00096234,747279559.6,747279559.6,747279559.6,747279559.6,747279559.6,707584376.7,571590191.3,401746404.0,747279559.6,752773966.8,752659852.0,752106623.3,748883747.0,725258188.8,665955944.7,752785544.7,752784553.3,752767875.5,752605647.9,751969796.2,747792086.1,719748106.6,653770012.4,752767916.5,747842081.3,719888094.0,654070007.8,751062013.2,705494451.1,752785549.2,747279768.4,51.75856007,9345.960908,9497.17264,9606.432562,9654.923645,7983.354068,8188.446844,174796000000.0,176794000000.0,177685000000.0,175986000000.0,174343000000.0,170011000000.0,146459000000.0,149472000000.0,9475.613577,9539.373435,9542.031588,9109.083054,8678.798415,8440.314957,174417000000.0,175566000000.0,175600000000.0,172774000000.0,159182000000.0,154069000000.0,267.8981934,292.2235718,10621.32491
2020-06-16,818103,13407,68874253600.0,106000000000.0,18442382054,0.088055721,0.088113593,16560140.37,13163389.3,7234620.629,16641387.77,39.304508,18344759.36,18085047.26,17085910.78,18401093.78,18371680.63,18198435.46,17486220.61,11302362.02,18400649.44,18364358.12,18179073.81,18193002.86,18406592.32,17291332689.0,18401093.78,122836,170032,150271,141733,119631,82723,41997,2719,42003,2730,759387070.8,766106779.2,0.000951434,766056609.7,766056609.7,766056609.7,766056609.7,766056609.7,726159792.8,588499217.6,418782897.8,766056609.7,771070585.5,770952928.5,770394071.3,767064196.2,742911146.8,683401817.5,771082609.0,771081615.4,771064870.2,770902022.4,770260697.5,766029101.8,737824758.5,671931866.4,771064910.2,766074098.0,737934753.2,672231861.8,769313223.1,723688499.6,771082613.5,766056818.5,50.75251163,9431.719262,9408.536756,9585.907936,9602.337115,7988.649241,8198.412332,173174000000.0,176417000000.0,176732000000.0,176539000000.0,174386000000.0,170664000000.0,146569000000.0,149667000000.0,9460.982139,9519.799949,9527.323277,9121.735454,8693.707739,8450.179677,174144000000.0,175208000000.0,175333000000.0,172827000000.0,159467000000.0,154263000000.0,273.1384277,297.8482361,10601.17146
2020-06-17,818555,13317,68205095361.0,106000000000.0,18450973246,0.079339728,0.088213182,16539599.69,13161256.75,7218468.344,16641872.09,39.214918,18345538.25,18085378.98,17085280.61,18401952.3,18372482.84,18199026.18,17485909.19,11300223.98,18401484.5,18364895.03,18178304.65,18193569.48,18407454.82,17164854451.0,18401952.3,122966,170850,151010,142459,120299,83226,42328,2737,42332,2744,791104379.4,797921574.8,0.000940126,797906187.4,797906187.4,797906187.4,797906187.4,797906187.4,757895199.3,619517593.0,451235818.2,797906187.4,802018695.4,801895305.2,801322318.6,797821697.3,772673482.9,712586686.4,802031416.8,802030420.8,802013604.3,801850144.9,801201790.9,796933748.6,768488296.7,702950533.2,802013623.3,796940748.5,768558295.8,703250528.6,800233184.1,754263302.8,802031421.4,797906396.2,49.192078,9524.926617,9448.322708,9572.114727,9603.02874,8003.484852,8207.43264,173866000000.0,176134000000.0,176705000000.0,176862000000.0,174314000000.0,171312000000.0,146849000000.0,149845000000.0,9482.296965,9520.732071,9527.003723,9137.546873,8710.167519,8460.873676,174454000000.0,175184000000.0,175299000000.0,172972000000.0,159776000000.0,154470000000.0,271.8853455,296.6110535,10522.29774
2020-06-18,819113,13242,67730700383.0,107000000000.0,18458618763,0.079216939,0.088322562,16540292.74,13160794.14,7213074.226,16642575.14,39.183978,18346163.64,18085540.26,17084409.93,18402715.63,18373170.23,18199346.18,17485190.18,11298077.67,18402225.58,18365347.04,18177532.77,18193787.28,18408223.57,17058387631.0,18402715.63,123307,171764,151822,143243,121017,83797,42745,2776,41707,2708,817479760.4,824812089.1,0.000920932,824830148.3,824830148.3,824830148.3,824830148.3,824830148.3,784790541.9,646092584.5,478856484.8,824830148.3,829033034.5,828905090.0,828327714.0,824694380.1,798678189.1,736940583.0,829046357.9,829045359.0,829028477.3,828864397.0,828212597.6,823883199.1,794968560.0,728502701.7,829026872.3,823549198.5,794288558.3,727102691.8,827186480.4,780349098.6,829046362.5,824830357.1,47.90913438,9463.361414,9447.088331,9544.590532,9590.038279,8018.905146,8216.967459,173859000000.0,175640000000.0,176477000000.0,176797000000.0,174174000000.0,171949000000.0,147145000000.0,150033000000.0,9475.985115,9510.301042,9518.518082,9150.323913,8725.08225,8470.848679,174380000000.0,175011000000.0,175156000000.0,173053000000.0,160062000000.0,154667000000.0,272.1322327,296.7251587,10537.1958
2020-06-19,818763,13145,66744765882.0,107000000000.0,18467374059,0.078028115,0.088270848,16540953.52,13158055.03,7187683.22,16643235.92,39.044149,18347031.93,18086306.32,17086078.79,18403614.43,18374063.46,18200318.44,17486560.67,11300464.4,18403091.79,18365867.18,18176685.01,18194866.64,18409117.32,16871556352.0,18403614.43,123283,173019,152932,144109,121631,84228,43034,2770,43046,2788,871012328.8,877616910.1,0.000892216,877473191.1,877473191.1,877473191.1,877473191.1,877473191.1,838026549.4,695521531.7,584009984.9,877473191.1,881901002.3,881761866.9,881172187.5,877337213.1,850100320.9,787125677.7,881915642.6,881914634.0,881897677.1,881733128.0,881081534.6,876679945.2,847492468.4,781112224.1,881897722.1,876744936.9,847672446.9,781412219.5,880032254.2,833273758.1,881915647.3,877473399.9,45.66534092,9399.767217,9433.147084,9507.264303,9563.15001,8033.835503,8226.937253,173611000000.0,174963000000.0,175992000000.0,176781000000.0,173971000000.0,172200000000.0,147431000000.0,150229000000.0,9450.579149,9490.203983,9502.684633,9160.106004,8738.442348,8480.091649,173931000000.0,174651000000.0,174873000000.0,173052000000.0,160319000000.0,154850000000.0,270.527832,295.02948,10567.73467
2020-06-20,818577,13229,67248380734.0,107000000000.0,18475661842,0.077096408,0.088280201,16541667.57,13150884.9,7186734.944,16644099.97,39.037182,18347733.0,18087020.78,17086794.86,18404468.97,18374834.93,18200998.9,17487218.53,11301522.47,18403969.79,18366887.83,18178700.66,18195956.5,18409973.57,17001274495.0,18404468.97,122904,173445,153154,144233,121720,84164,42874,2793,42880,2801,901826765.0,908635360.1,0.0008615,908529446.7,908529446.7,908529446.7,908529446.7,908529446.7,869352549.3,715788695.7,600881079.3,908529446.7,912633631.3,912488777.8,911905128.3,907937635.9,879908339.3,815415496.1,912649123.5,912648112.8,912631101.5,912466039.9,911834537.9,907426674.1,878089516.8,811095120.5,912631139.5,907471670.5,878169514.8,811395115.9,910774335.3,863609891.1,912649128.2,908529655.5,44.5134863,9312.780104,9426.510923,9461.841781,9539.993908,8047.608083,8236.956241,173408000000.0,174102000000.0,175544000000.0,176437000000.0,173833000000.0,172461000000.0,147693000000.0,150424000000.0,9404.646134,9457.945096,9477.364029,9166.093223,8749.815373,8488.377106,172988000000.0,174006000000.0,174371000000.0,172926000000.0,160533000000.0,155011000000.0,270.527832,295.02948,10609.83084
2020-06-21,818459,13144,66627266938.0,107000000000.0,18484364136,0.075962142,0.088248893,16541213.3,13150335.02,7175974.359,16644525.7,38.976801,18348787.04,18088378.23,17088176.61,18405379.59,18375799.38,18202324.59,17488517.02,11304896.56,18404861.95,18367595.91,18178722.78,18197096.19,18410886.07,16874273807.0,18405379.59,122979,174054,153666,144718,122186,84522,43047,2812,43055,2824,921665055.3,928513362.1,0.00085395,928371301.0,928371301.0,928371301.0,928371301.0,928371301.0,885468975.7,731580959.0,619225092.8,928371301.0,932594811.6,932444994.8,931856558.7,927800482.5,899532256.9,833829836.3,932610863.7,932609852.2,932592794.6,932426989.7,931791918.7,927370381.0,898008863.1,830519445.9,932592835.6,927429374.6,898128852.0,830919434.7,930718838.4,883318239.2,932610868.4,928371509.8,43.9626738,9360.247968,9412.216664,9410.37671,9518.378855,8089.780659,8247.327076,173153000000.0,173164000000.0,175145000000.0,176348000000.0,174025000000.0,172668000000.0,148485000000.0,150626000000.0,9389.846745,9440.181982,9461.748554,9173.707135,8761.903147,8497.052438,172766000000.0,173700000000.0,174098000000.0,172887000000.0,160766000000.0,155184000000.0,270.527832,295.02948,10523.86563
2020-06-22,818422,13568,69388752839.0,107000000000.0,18493379579,0.080346576,0.088343857,16541671.39,13143981.61,7164839.871,16644989.79,38.914434,18349429.93,18088321.45,17087647.0,18406266.66,18376550.87,18202616.81,17487977.91,11306492.5,18405891.21,18369870.81,18186394.5,18197646.91,18411779.82,17602562278.0,18406266.66,123400,174958,154465,145414,122799,84934,43290,2860,43297,2869,940197805.1,947100919.0,0.000845129,946956122.1,946956122.1,946956122.1,946956122.1,946956122.1,904131910.4,750279580.4,636051684.4,946956122.1,951092188.8,950937857.6,950347659.7,946180513.1,917150136.9,850778276.1,951108806.0,951107790.5,951090652.4,950924229.2,950291321.7,945825435.0,915991945.5,847944425.9,951090694.4,945879429.7,916081941.8,848244421.3,949174326.7,900632734.8,951108810.7,946956330.9,43.42359103,9298.360829,9366.903506,9407.613107,9486.93296,8127.336071,8257.769023,172376000000.0,173121000000.0,174575000000.0,175560000000.0,174121000000.0,172800000000.0,149184000000.0,150828000000.0,9359.35144,9414.396318,9439.963524,9178.595515,8772.526071,8505.025656,172242000000.0,173244000000.0,173710000000.0,172778000000.0,160973000000.0,155343000000.0,272.3220215,296.9220581,10720.44747
2020-06-23,816958,13468,68900250327.0,107000000000.0,18503307036,0.080075056,0.088188769,16544999.91,13143955.17,7168353.565,16648388.31,38.93143,18350583.95,18090399.49,17090959.02,18407254.4,18377581.12,18204485.88,17490522.67,11309863.52,18406853.01,18370591.83,18186762.77,18199670.18,18412767.32,17442398244.0,18407254.4,124078,175454,154901,145972,123393,85221,43282,2897,43288,2904,933750043.4,940710726.7,0.000859396,940589893.7,940589893.7,940589893.7,940589893.7,940589893.7,897607872.4,742280989.7,629357527.1,940589893.7,944680141.7,944526142.0,943928542.2,939931607.7,911120380.9,843280654.1,944696703.3,944695685.7,944678410.8,944511112.0,943865997.6,939530667.2,909802306.0,840647583.6,944678449.8,939575663.5,909872304.2,840947579.0,942846124.2,893844299.7,944696708.1,940590102.5,43.98452345,9678.683209,9409.967865,9428.528098,9480.193938,8171.981012,8269.293527,173156000000.0,173508000000.0,174455000000.0,175694000000.0,174438000000.0,173102000000.0,150014000000.0,151051000000.0,9465.795363,9462.44848,9471.792816,9198.206797,8790.469777,8516.703841,174204000000.0,174132000000.0,174299000000.0,173123000000.0,161312000000.0,155570000000.0,273.5562134,298.2890625,10885.5463
2020-06-24,817769,13149,66532460021.0,107000000000.0,18511769535,0.077589004,0.088215638,16545961.55,13142664.02,7159460.262,16649359.95,38.881296,18351485.05,18091293.55,17091425.04,18408124.46,18378479.25,18205475.13,17491351.66,11308178.69,18407622.45,18370314.18,18181974.25,18200338.53,18413636.07,16865683150.0,18408124.46,124784,176277,155627,146685,124060,85743,43614,2919,42546,2836,927863638.0,935063706.4,0.00087157,935052680.3,935052680.3,935052680.3,935052680.3,935052680.3,891916465.3,727976255.9,621927762.3,935052680.3,939846816.3,939693066.5,939088799.3,935051767.6,906214361.2,838350958.4,939863302.7,939862283.3,939844941.0,939676788.2,939024140.4,934629171.5,904714857.3,835532595.5,939843300.0,934274170.7,903884853.6,833732585.6,937990337.8,888635618.3,939863307.5,935052889.1,44.44274389,9624.684292,9454.95128,9444.049182,9470.028151,8214.248522,8279.762334,173987000000.0,173799000000.0,174275000000.0,175682000000.0,174964000000.0,173399000000.0,150799000000.0,151258000000.0,9518.758339,9491.9459,9492.178346,9214.931405,8806.988876,8527.728522,175198000000.0,174688000000.0,174684000000.0,173385000000.0,161627000000.0,155785000000.0,266.5596619,290.6801147,10978.92197
