date,gt_Cryptocurrency (Topic)_monthly,gt_Crypto_monthly,AdrBal1in1MCnt,AdrBalUSD1Cnt,AdrBalUSD10Cnt,AdrBalUSD100Cnt,AdrBalUSD1KCnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,CapMrktFFUSD,CapRealUSD,RevAllTimeUSD,SplyActEver,SplyAdrBal1in1B,SplyAdrBal1in100M,SplyAdrBal1in10M,SplyAdrBal1in100K,SplyAdrBalNtv0.001,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalUSD1,SplyAdrBalUSD100,SplyAdrBalUSD1K,SplyAdrBalUSD10K,SplyAdrBalUSD100K,SplyAdrBalUSD1M,SplyAdrBalUSD10M,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyMiner0HopAllUSD,fish_pct,usdc_AdrBal1in10BCnt,usdc_AdrBal1in10MCnt,usdc_AdrBalCnt,usdc_AdrBalNtv0.001Cnt,usdc_AdrBalNtv0.01Cnt,usdc_AdrBalNtv0.1Cnt,usdc_AdrBalNtv1Cnt,usdc_AdrBalNtv10Cnt,usdc_AdrBalNtv100Cnt,usdc_AdrBalNtv1KCnt,usdc_AdrBalNtv10KCnt,usdc_AdrBalNtv100KCnt,usdc_AdrBalUSD1Cnt,usdc_AdrBalUSD10Cnt,usdc_AdrBalUSD100Cnt,usdc_AdrBalUSD10KCnt,usdc_AdrBalUSD100KCnt,usdc_AdrBalUSD10MCnt,usdc_CapAct1yrUSD,usdc_CapRealUSD,usdc_SER,usdc_SplyAct5yr,usdc_SplyAct1yr,usdc_SplyAct180d,usdc_SplyAct30d,usdc_SplyAct7d,usdc_SplyAct1d,usdc_SplyActEver,usdc_SplyAdrBal1in1B,usdc_SplyAdrBal1in100K,usdc_SplyAdrBalNtv0.01,usdc_SplyAdrBalNtv10,usdc_SplyAdrBalNtv1K,usdc_SplyAdrBalUSD100,usdc_SplyAdrBalUSD100K,usdc_SplyAdrBalUSD10M,usdc_SplyCur,SME_5_close-price,SME_10_close-price,SME_14_close-price,SME_20_close-price,SME_30_close-price,SME_100_close-price,SME_200_close-price,SME_5_market-cap,SME_10_market-cap,SME_14_market-cap,SME_20_market-cap,SME_30_market-cap,SME_100_market-cap,SME_200_market-cap,EMA5_close-price,EMA10_close-price,EMA14_close-price,EMA20_close-price,EMA30_close-price,EMA50_close-price,EMA100_close-price,EMA200_close-price,EMA5_market-cap,EMA10_market-cap,EMA14_market-cap,EMA20_market-cap,EMA30_market-cap,EMA100_market-cap,EMA200_market-cap,price_1d
2021-06-18,21,12,99402,32215134,23688649,14043479,5617697,1733864,6823,521000000000.0,369000000000.0,29064016152,16968563.97,18665407.97,18382686.83,17370787.63,11040436.8,18731535.48,18507218.0,17770495.74,16109602.46,11871880.05,18735420.83,18723797.79,18642133.53,18277804.0,17099478.99,15053983.99,10475571.41,18561563.3,17193943.1,18738100.04,64000381781.0,22.6234652,623315,57946,956904,901895,872075,810997,675034,417782,272621,99562,31649,8502,675144,417814,272996,31686,8522,200,22968690236.0,23017836048.0,0.00585695,23015863617.0,22964620638.0,20947848241.0,16901159996.0,14202204357.0,9667080264.0,23015863617.0,23493258867.0,21883566441.0,23494868680.0,23493982740.0,23424694241.0,23487749365.0,22485942103.0,17368458971.0,23494868829.0,39333.09902,37763.51767,37100.48149,37037.7177,37297.67511,50390.00024,42847.48599,736939000000.0,707737000000.0,694978000000.0,693907000000.0,698626000000.0,942081000000.0,799577000000.0,38590.43643,38119.50265,37994.52013,38302.36334,39537.9306,42241.03569,44686.10748,40937.03058,723056000000.0,714198000000.0,711801000000.0,717460000000.0,740389000000.0,835494000000.0,764463000000.0,37440.63421
2021-06-19,21,12,99381,32234740,23694625,14033590,5607911,1729634,6808,519000000000.0,369000000000.0,29092856748,16969226.94,18665963.43,18383082.26,17370817.68,11040124.03,18732176.19,18507719.11,17770706.37,16109270.56,11871777.83,18736064.26,18724355.05,18642337.21,18276846.47,17096829.35,15047083.24,10472791.4,18562197.21,17194502.93,18738743.79,63715207795.0,22.62146526,623853,58095,957790,902721,872887,811793,675732,418339,272931,100134,31866,8581,670350,411358,264793,31199,8351,189,23152505213.0,23208551794.0,0.005856095,23210528393.0,23159150665.0,21140357936.0,17012549699.0,14265659668.0,9402165669.0,23210528393.0,23648939293.0,22023024775.0,23650557572.0,23649670993.0,23580364071.0,23642574737.0,22610277361.0,17322790487.0,23650557721.0,38679.78015,37995.91374,37024.938,37093.0193,37250.79911,50188.60648,42928.84394,725011000000.0,712211000000.0,693693000000.0,694883000000.0,697825000000.0,938371000000.0,801126000000.0,37687.32807,37712.52242,37712.73229,38071.76792,39302.00678,41991.62689,44511.75112,40886.72293,706625000000.0,706846000000.0,706729000000.0,713298000000.0,736091000000.0,832291000000.0,763561000000.0,37033.92073
2021-06-20,21,12,99410,32249487,23708123,14034471,5611171,1730011,6809,519000000000.0,369000000000.0,29116564099,16969656.51,18666638.03,18383712.36,17371809.22,11040496.35,18732830.58,18508330.65,17771740.17,16109957.69,11872829.72,18736720.51,18725006.55,18643108.79,18277865.45,17098314.95,15049655.55,10473407.05,18563020.25,17195840.54,18739400.04,63799104010.0,22.61872786,622974,58001,957266,902125,872271,811136,674991,417407,271768,99821,32021,8607,669625,410469,263683,31377,8386,189,23193088627.0,23246676467.0,0.005811308,23247176287.0,23195474561.0,21170233242.0,16942120956.0,13901548861.0,9076223291.0,23247176287.0,23718181232.0,22080860993.0,23719806139.0,23718918773.0,23649988543.0,23711824636.0,22677065558.0,17382074156.0,23719806288.0,37671.206,37798.71359,37027.41345,37086.36381,37088.92952,49966.53422,43012.46506,706171000000.0,708372000000.0,693978000000.0,694795000000.0,694733000000.0,934262000000.0,802713000000.0,36985.43281,37325.08966,37428.58696,37834.61309,39061.98326,41740.25495,44334.91728,40833.93606,693384000000.0,699583000000.0,701419000000.0,708879000000.0,731627000000.0,829016000000.0,762599000000.0,37362.52937
2021-06-21,21,12,99523,31932319,23215591,13589465,5333694,1616481,6067,463000000000.0,368000000000.0,29140726623,16970595.67,18667133.53,18383366.69,17370413.84,11033519.85,18733484.6,18508346.97,17770721.26,16109359.95,11866154.79,18737366.23,18724259.2,18634837.16,18243019.24,16994242.73,14920711.64,10246240.96,18562959.22,17195308.47,18740056.29,56825018055.0,22.65037846,626129,58135,960850,905665,875798,814658,678609,420945,274798,101506,32472,8707,678719,420978,275173,32511,8728,212,23776317153.0,23825487812.0,0.005832888,23823739151.0,23771935680.0,21743578887.0,17117711339.0,14296004894.0,12642387706.0,23823739151.0,24286932167.0,22610495117.0,24288587136.0,24287699516.0,24218184473.0,24281422956.0,23257163552.0,18078588259.0,24288587285.0,36752.98097,37687.09084,37024.02794,37008.68371,37037.17762,49750.86638,43095.35846,688993000000.0,706267000000.0,693942000000.0,693370000000.0,693795000000.0,930270000000.0,804283000000.0,36585.98101,37045.45107,37209.71902,37639.60969,38850.69901,41506.79701,44165.65313,40783.71856,685800000000.0,694320000000.0,697314000000.0,705237000000.0,727692000000.0,825880000000.0,761684000000.0,33483.45356
2021-06-22,21,12,99516,32045313,23362004,13712330,5392462,1636370,6119,472000000000.0,368000000000.0,29162879820,16970994.44,18667466.86,18382953.36,17368821.68,11032015.73,18734049.03,18508228.92,17769424.77,16107099.28,11866755.35,18737936.36,18725046.7,18636542.69,18248034.7,17004005.46,14936628.87,10261071.99,18563012.12,17194902.22,18740625.04,58045166070.0,22.63442315,627923,58782,963278,908002,878121,816969,680573,422741,276261,102644,33054,8935,680688,422777,276659,33103,8960,206,23908927081.0,23957390940.0,0.005855222,23954811973.0,23903064613.0,21871406660.0,17171332199.0,14651083931.0,13521403368.0,23954811973.0,24421457263.0,22707876980.0,24423122239.0,24422233674.0,24352556330.0,24415946162.0,23379079879.0,18021349065.0,24423122388.0,35431.07713,37129.34114,36899.78166,36760.27708,36843.56488,49454.83375,43156.74211,665057000000.0,696248000000.0,691929000000.0,688850000000.0,690335000000.0,924802000000.0,805472000000.0,34961.29916,36075.72096,36476.68121,37075.06929,38390.13362,41122.68479,43919.04486,40693.45206,656646000000.0,676868000000.0,684117000000.0,695056000000.0,719346000000.0,821374000000.0,760059000000.0,33182.82195
2021-06-23,21,12,99477,32273183,23635965,13901166,5514208,1686244,6636,490000000000.0,368000000000.0,29182855707,16971522.17,18668019.34,18383299.2,17369964.46,11040297.33,18734674.73,18508648.87,17770045.23,16108782.98,11869156.11,18738573.33,18726188.94,18640719.69,18263743.21,17069875.55,15004713.09,10422111.11,18563750.59,17197806.86,18741256.29,60228358081.0,22.62983975,628471,58088,964462,909088,879186,818003,681471,423384,276460,102495,32912,8888,681524,423399,276483,32922,8895,212,24177525303.0,24229341304.0,0.005839978,24228525790.0,24176669665.0,22142569769.0,17343155391.0,14801710870.0,9658153543.0,24228525790.0,24718509382.0,23004763594.0,24720185618.0,24719296103.0,24649465042.0,24712942226.0,23676924854.0,18397551550.0,24720185767.0,34293.90105,36813.50003,36824.82366,36501.37811,36761.23858,49185.62146,43225.72467,643243000000.0,690091000000.0,690326000000.0,683953000000.0,688736000000.0,919751000000.0,806765000000.0,34143.44568,35426.99692,35947.48888,36640.08543,38010.62428,40784.84377,43693.0784,40612.00217,639957000000.0,664088000000.0,673779000000.0,686630000000.0,712071000000.0,817121000000.0,758532000000.0,34684.96113
2021-06-24,21,12,99447,32336476,23741548,14011953,5584319,1712177,6740,505000000000.0,368000000000.0,29205922731,16972063.25,18668729.56,18384130.35,17370517.93,11038811.55,18735329.99,18509402.26,17770791.63,16110123.56,11870107.13,18739231.18,18727184.01,18643545.51,18272092.44,17085966.33,15032829.07,10451880.65,18564624.99,17198623.56,18741912.54,62110035782.0,22.63112757,628068,57209,964445,909002,879074,817888,681229,422924,275904,101933,32315,8861,675720,415819,267704,31663,8638,200,24273118445.0,24330614666.0,0.005845889,24333412864.0,24278860220.0,22245154507.0,17449407321.0,14097000577.0,11713912191.0,24333412864.0,24826327412.0,23127349438.0,24828012589.0,24827122048.0,24757086304.0,24819950508.0,23777853346.0,18424701207.0,24828012738.0,33858.20233,36268.99124,36549.75038,36228.9432,36596.57776,48964.59435,43298.5422,634817000000.0,679914000000.0,685065000000.0,678877000000.0,685685000000.0,915575000000.0,808147000000.0,33996.50305,35113.47344,35648.17273,36360.3266,37732.68837,40507.10941,43495.2475,40543.25208,637183000000.0,658188000000.0,668160000000.0,681392000000.0,706882000000.0,813448000000.0,757269000000.0,35452.67111
2021-06-25,21,12,99514,32002928,23273279,13608201,5339444,1616692,6053,462000000000.0,364000000000.0,29230306503,16972655.37,18669509.62,18385156.51,17371553.84,11036763.54,18736022.83,18510356.76,17771837.77,16110268.85,11869852.83,18739909.75,18726725.56,18637122.37,18244357.1,16994927.36,14921614.39,10245549.03,18565390.0,17198488.27,18742600.04,56780927201.0,22.63242343,628839,57033,965607,910094,880141,818930,682175,423794,276561,102347,32467,8939,676733,416790,268447,31893,8749,211,24377826983.0,24458947642.0,0.005869375,24459345258.0,24377899757.0,22366503652.0,17329056637.0,13865659802.0,12125915196.0,24459345258.0,24995259254.0,23278700818.0,24996955715.0,24996064863.0,24925867105.0,24988885453.0,23946169376.0,18515903176.0,24996955864.0,33676.9637,35674.08485,36390.61782,36115.77964,36478.73256,48743.04631,43375.29168,631505000000.0,668838000000.0,682112000000.0,676806000000.0,683522000000.0,911476000000.0,809605000000.0,34222.8184,35033.83265,35518.47625,36199.86208,37535.44713,40278.41685,43320.59802,40484.86598,641569000000.0,656761000000.0,665784000000.0,678435000000.0,703234000000.0,810218000000.0,756205000000.0,33536.853
2021-06-26,21,12,99445,32033660,23310690,13643992,5359563,1622770,6056,465000000000.0,364000000000.0,29253532219,16973226.59,18670012.93,18385298.46,17371194.71,11033590.98,18736576.01,18510608.85,17771578.69,16108425.41,11866022.4,18740466.38,18727352.14,18638055.25,18246049.97,16997678.87,14921835.7,10245932.84,18565685.23,17197501.89,18743156.29,57152006545.0,22.6423601,626686,54746,964218,908565,878598,817363,680526,422153,274709,100797,31256,8964,680694,422231,275192,31356,9003,217,24464215869.0,24534506760.0,0.005923807,24529817570.0,24448344556.0,22434248373.0,17317960018.0,13870280864.0,11985389284.0,24529817570.0,25043470941.0,23337603030.0,25045235679.0,25044344511.0,24974166742.0,25038016961.0,24047678472.0,18685722651.0,25045235829.0,32908.17551,34830.57824,36008.73953,35935.58716,36229.9393,48472.32841,43439.01333,617119000000.0,653056000000.0,674981000000.0,673596000000.0,678890000000.0,906453000000.0,810816000000.0,33462.92442,34471.88789,35041.76428,35794.45964,37174.65289,39951.54311,43095.30175,40399.87365,627280000000.0,646205000000.0,656840000000.0,670841000000.0,696490000000.0,806030000000.0,754638000000.0,33388.89868
2021-06-27,21,12,99613,32390870,23789441,14033361,5585930,1711415,6711,503000000000.0,364000000000.0,29272213169,16973368.88,18670136.33,18385085.26,17369650.1,11028017.6,18736929.59,18510512.72,17770599.55,16105823.34,11860388.09,18740837.16,18728715.66,18644746.95,18271812.02,17082601.84,15020560.98,10436029.76,18565927.69,17197045.29,18743518.79,61846028881.0,22.65811605,628413,54739,966344,910524,880533,819278,682365,423859,275717,101099,31318,9025,682491,423907,276139,31375,9057,220,24581746489.0,24657513447.0,0.005933019,24654957227.0,24573154352.0,22551617235.0,17394689290.0,13972745254.0,8181437848.0,24654957227.0,25159391555.0,23446111061.0,25161165267.0,25160273412.0,25089815036.0,25153902717.0,24163008961.0,18769726898.0,25161165417.0,32970.5832,34200.83016,35748.58411,35745.06213,36009.30858,48213.34406,43507.45062,617499000000.0,641278000000.0,670130000000.0,670051000000.0,674793000000.0,901644000000.0,812115000000.0,32983.27425,34026.81262,34639.39223,35435.36576,36842.35102,39640.65805,42876.06754,40316.53136,618265000000.0,637847000000.0,649292000000.0,664117000000.0,690280000000.0,801954000000.0,753101000000.0,35166.17187
2021-06-28,21,12,99548,32459563,23843528,14050211,5585703,1708539,6702,501000000000.0,364000000000.0,29285644072,16974359.8,18670454.54,18384754.88,17368641.1,11023560.93,18737471.95,18510390.72,17769530.07,16104129.53,11858651.98,18741386.9,18729163.22,18644650.61,18270032.77,17078486.24,15010089.42,10431567.01,18566084.69,17197176.21,18744068.79,61614568211.0,22.65768595,629777,56557,967257,911330,881317,820025,683002,424349,276582,101623,31383,9017,677488,417284,268331,30840,8808,192,23994716060.0,24077065525.0,0.005936051,24077589800.0,23995749194.0,21973141354.0,16945021341.0,13573257642.0,8816167695.0,24077589800.0,24585960541.0,22908133018.0,24587640716.0,24586748338.0,24516117978.0,24579523792.0,23562146857.0,18013143590.0,24587640866.0,33390.49411,33842.19758,35424.26894,35802.85763,35972.54432,47976.98428,43587.66216,626035000000.0,634639000000.0,664120000000.0,671188000000.0,674151000000.0,897270000000.0,813638000000.0,33524.61392,34132.35456,34635.11237,35356.50171,36698.15375,39443.27119,42712.32943,40259.72302,628597000000.0,639922000000.0,649288000000.0,662702000000.0,687633000000.0,798931000000.0,752068000000.0,35546.58139
2021-06-29,21,12,99627,32628467,24066196,14262616,5691726,1747697,6822,524000000000.0,364000000000.0,29328522534,16974891.38,18670848.88,18384667.91,17367567.16,11022640.72,18738026.17,18510457.01,17768868.04,16102638.24,11855807.42,18741951.99,18730192.84,18647756.89,18280633.94,17099031.55,15047023.35,10466606.31,18566520.95,17197982.27,18744631.29,64406312765.0,22.66423785,629260,56463,967026,910995,880953,819640,682542,423619,278200,101684,31345,8991,676951,416427,269813,30740,8749,191,23935981783.0,24032580152.0,0.005973745,24035540307.0,23944080394.0,21917263896.0,17121207836.0,13354383507.0,9171842988.0,24035540307.0,24542453439.0,22868820974.0,24544124946.0,24543231290.0,24472137046.0,24536063732.0,23515180503.0,17948263597.0,24544125096.0,33561.33898,33709.77065,34990.86388,35852.8422,35965.26975,47738.79112,43669.13608,629256000000.0,632037000000.0,656023000000.0,672124000000.0,673934000000.0,892847000000.0,815178000000.0,33868.68999,34209.53412,34624.67634,35280.34366,36560.00461,39251.64652,42550.83464,40202.97794,634979000000.0,641344000000.0,649082000000.0,661277000000.0,685060000000.0,795937000000.0,751030000000.0,36620.18777
2021-06-30,21,12,99562,32681710,24074423,14208179,5644350,1728152,6742,511000000000.0,364000000000.0,29328522534,16975284.06,18671056.38,18384416.21,17366539.92,11022788.29,18738565.98,18510443.12,17767927.64,16101195.91,11855676.89,18742500.64,18730387.9,18646396.84,18274370.85,17086046.11,15027844.72,10443967.34,18566964.97,17199172.91,18745181.29,62853242546.0,22.65658442,628837,56568,966607,910479,880423,819105,681908,423349,278392,101785,31423,8982,681930,423359,278404,31430,8985,201,23883343902.0,23971073632.0,0.006022512,23971276356.0,23883266917.0,21853598527.0,17339436862.0,13539724723.0,9088737322.0,23971276356.0,24331397035.0,22663108025.0,24333051690.0,24332159755.0,24260952254.0,24325837890.0,23325313016.0,17823712427.0,24333051840.0,33820.04789,33748.50579,34675.92038,35773.60969,35973.74447,47522.74566,43758.69091,634034000000.0,632770000000.0,650145000000.0,670571000000.0,674120000000.0,888846000000.0,816872000000.0,34568.79122,34529.43585,34803.91865,35345.92937,36521.87487,39122.91504,42420.50115,40160.84874,648063000000.0,647323000000.0,652435000000.0,662511000000.0,684361000000.0,793527000000.0,750266000000.0,36613.72617
2021-07-01,15,9,99492,32677123,23995718,14059061,5546959,1690120,6615,488000000000.0,364000000000.0,29349980065,16976060.52,18671404.16,18384178.94,17366653.15,11027442.69,18739153.63,18510380.23,17767809.6,16101678.76,11858277.91,18743097.89,18730389.13,18643588.04,18263090.46,17063645.65,14992413.3,10409485.83,18567449.6,17201437.32,18745781.29,60049328825.0,22.64457047,630301,56798,968403,912242,882139,820792,683522,424803,279417,102275,31607,9021,683651,424854,279852,31678,9051,202,24002546406.0,24084391576.0,0.006032237,24081636926.0,23994092799.0,21960625745.0,17421012181.0,13677950872.0,9219026366.0,24081636926.0,24434075820.0,22753975748.0,24435736150.0,24434843653.0,24363378061.0,24428541078.0,23425271056.0,17906302626.0,24435736300.0,34465.71785,33686.94668,34450.92264,35687.01876,35901.43804,47330.75915,43840.51286,646334000000.0,631726000000.0,646015000000.0,668997000000.0,672822000000.0,885241000000.0,818427000000.0,34769.68958,34646.1723,34852.92767,35329.31575,36434.75303,38967.95705,42276.9563,40111.20335,652108000000.0,649665000000.0,653471000000.0,662291000000.0,682802000000.0,790887000000.0,749370000000.0,35306.35849
2021-07-02,15,9,99721,32694596,24032081,14120802,5574475,1696310,6643,493000000000.0,363000000000.0,29372512422,16976426.94,18671844.33,18384017.12,17366971.06,11021986.82,18739724.44,18510304.83,17768506.99,16101043.68,11851459.99,18743660.78,18731076.45,18644514.72,18265179.03,17067605.34,14992410.07,10408807.63,18567499.84,17200578.93,18746343.79,60554003676.0,22.67687395,631985,56691,970562,914342,884204,822834,685411,426494,280566,102670,31740,9059,679833,419519,272154,31157,8827,192,24040895182.0,24130625963.0,0.006040401,24131668199.0,24043753378.0,21996644049.0,17435325178.0,13788458056.0,8896346597.0,24131668199.0,24635841585.0,22941664624.0,24637512784.0,24636619267.0,24564897416.0,24629404651.0,23596116625.0,18031346600.0,24637512934.0,34796.43632,33883.50976,34128.34744,35506.42545,35801.35464,47121.68611,43913.14502,652260000000.0,634879000000.0,639887000000.0,665564000000.0,670860000000.0,881363000000.0,819798000000.0,34405.64847,34470.06211,34696.21281,35172.00627,36256.87001,38760.49074,42106.67135,40047.18706,644694000000.0,646064000000.0,650323000000.0,659203000000.0,679387000000.0,787698000000.0,748181000000.0,35490.44584
2021-07-03,15,9,99656,32583900,23961690,14129592,5622655,1716873,6716,504000000000.0,363000000000.0,29393641394,16976983.95,18673327.27,18386290.17,17368750.82,11021816.14,18740525.5,18512205.12,17770546.88,16102087.02,11853742.34,18744455.72,18732277.75,18647838.67,18273363.97,17081628.81,15015796.77,10431610.03,18568596.46,17198729.14,18747137.54,62004169948.0,22.66929324,629231,56439,968180,911870,881701,820304,682769,423667,279336,102574,31649,9038,677191,416684,270988,31087,8814,191,24084087030.0,24173687944.0,0.006029117,24174373829.0,24085719706.0,22034826059.0,17443039312.0,10683923395.0,8678426504.0,24174373829.0,24677136837.0,22988686966.0,24678790839.0,24677896490.0,24606491020.0,24670734304.0,23639447786.0,18053253150.0,24678790990.0,34665.13498,34027.81454,33990.46709,35420.65729,35676.85692,46935.92531,43986.5991,649144000000.0,637590000000.0,637025000000.0,663840000000.0,668498000000.0,877872000000.0,821178000000.0,34254.02783,34375.64837,34596.82264,35055.69963,36108.09043,38571.87489,41945.16868,39986.52635,641024000000.0,643813000000.0,648104000000.0,656772000000.0,676438000000.0,784648000000.0,747041000000.0,36160.35657
2021-07-04,15,9,99632,32466731,23875187,14158507,5658094,1734112,6779,515000000000.0,363000000000.0,29423091446,16977831.84,18674482.07,18388201.98,17370865.68,11025288.37,18741265.8,18513876.0,17772644.9,16104320.55,11855606.6,18745175.85,18733391.09,18650458.96,18280477.88,17093563.54,15032979.13,10451423.46,18569360.88,17197365.12,18747856.29,63381105296.0,22.67036813,629498,55875,968781,912408,882209,820778,683128,424478,279853,102353,31475,9041,677502,417714,271459,30928,8814,193,24094945810.0,24186333330.0,0.006058281,24187167073.0,24097001141.0,22039656020.0,16555574692.0,10678234806.0,8168572990.0,24187167073.0,24687324932.0,23003842386.0,24688974464.0,24688083349.0,24616399588.0,24680888500.0,23655171509.0,18090615768.0,24688974615.0,34699.74471,34130.54184,33929.6277,35199.76654,35529.47608,46769.05514,44063.08674,649672000000.0,639464000000.0,635845000000.0,659689000000.0,665739000000.0,874785000000.0,822627000000.0,34412.64881,34440.05608,34614.56506,35024.67022,36019.17433,38421.20885,41802.29189,39934.22152,644143000000.0,645008000000.0,648408000000.0,656164000000.0,674757000000.0,781990000000.0,746080000000.0,36864.60123
2021-07-05,15,9,99622,32267178,23626934,13950138,5561049,1700080,6657,494000000000.0,363000000000.0,29450012302,16978335.48,18675604.95,18389930.37,17372977.12,11027634.19,18742109.29,18515065.55,17774432.48,16106451.67,11859519.87,18745998.33,18733812.17,18648982.96,18272470.58,17075524.83,15002290.34,10418804.06,18570095.24,17196849.06,18748681.29,60800028975.0,22.65983905,630872,56046,970548,914120,883887,822419,684587,425701,280915,102750,31605,9103,678921,418879,272439,31009,8858,194,24095097868.0,24187922929.0,0.00608442,24190637324.0,24100524682.0,22041350629.0,16496697824.0,13715286543.0,11592048929.0,24190637324.0,24695262017.0,23003045387.0,24696914710.0,24696022534.0,24624068317.0,24688812590.0,23660151192.0,18039599886.0,24696914861.0,34584.78859,34202.41824,33901.56596,34938.25154,35477.9925,46572.66626,44133.4695,647540000000.0,640787000000.0,635340000000.0,654813000000.0,664800000000.0,871148000000.0,823964000000.0,34739.8369,34613.53917,34718.51813,35059.86478,35978.85425,38302.50313,41675.39924,39889.04731,650619000000.0,648383000000.0,650430000000.0,656869000000.0,674036000000.0,779645000000.0,745259000000.0,35881.92366
2021-07-06,15,9,99660,32293162,23664049,13983096,5573550,1706285,6669,497000000000.0,363000000000.0,29479590915,16978989.27,18676427.92,18391123.45,17372992.1,11026179.19,18742992.08,18516245.69,17774940.19,16106893.92,11859335.81,18746886.22,18734762.75,18650201.89,18274794.3,17077988.12,15006112.59,10419021.99,18571132.35,17196865.78,18749568.79,61186507034.0,22.66211335,632458,55767,972495,916025,885782,824310,686337,427267,281714,102918,31627,9128,686407,427291,281754,31645,9139,214,24260184076.0,24348102364.0,0.006092302,24348347432.0,24258248809.0,22188771692.0,16717776242.0,13736367184.0,12065676975.0,24348347432.0,24845634385.0,23146758591.0,24847297555.0,24846404316.0,24774357066.0,24840011239.0,23835124909.0,18333984751.0,24847297706.0,34336.11817,34400.91801,34059.86587,34615.74813,35424.03078,46353.62343,44189.08189,642713000000.0,644523000000.0,638035000000.0,648790000000.0,663905000000.0,867087000000.0,825027000000.0,34469.26934,34488.92009,34613.13361,34952.08091,35846.54973,38130.95925,41521.98805,39829.73474,645767000000.0,646143000000.0,648514000000.0,654888000000.0,671586000000.0,776802000000.0,744172000000.0,36380.42609
2021-07-07,15,9,99618,32289578,23651249,13960588,5557875,1702009,6665,495000000000.0,363000000000.0,29511484574,16979808.09,18677171.83,18391939.48,17373727.33,11027219.15,18743757.43,18517113.71,17775971.06,16106894.28,11859182.37,18747654.64,18735453.17,18650513.04,18274366.4,17076338.63,15003716.3,10414751.37,18572036.85,17197622.64,18750337.54,60844284088.0,22.66200854,633632,55334,973909,917391,887132,825660,687666,428402,282459,103022,31689,9143,687701,428416,282473,31697,9147,217,24364337768.0,24453584738.0,0.00612482,24454328546.0,24364071883.0,22284105747.0,16804710399.0,13712674766.0,8927407815.0,24454328546.0,24958346145.0,23249175889.0,24960017623.0,24959123384.0,24886794498.0,24952708121.0,23944856843.0,18462193714.0,24960017774.0,34430.60289,34613.51961,34177.16952,34407.17488,35367.88129,46137.84231,44244.22899,644821000000.0,648540000000.0,640451000000.0,644909000000.0,662881000000.0,863098000000.0,826081000000.0,34362.84283,34427.2964,34551.3811,34875.69128,35737.09425,37974.8428,41376.00789,39773.21987,643980000000.0,645100000000.0,647433000000.0,653508000000.0,669574000000.0,774101000000.0,743140000000.0,36309.26789
2021-07-08,15,9,99638,32139604,23457013,13813389,5445404,1654318,6146,478000000000.0,362000000000.0,29538843902,16980359.46,18677885.57,18392242.47,17373826.76,11023825.93,18744623.76,18517549.01,17775850.34,16105529.03,11855880.46,18748517.9,18735791.26,18647613.31,18260042.97,17014258.66,14938032.78,10254807.85,18572569.03,17197502.95,18751206.29,58857190927.0,22.67129298,634106,53674,974925,918370,888099,826612,688650,429266,282911,102494,31679,9204,688751,429295,283271,31703,9225,219,24506073316.0,24594849440.0,0.006213631,24593565091.0,24503056295.0,22419012267.0,16936475721.0,13660442798.0,12032742331.0,24593565091.0,25097101975.0,23359464505.0,25098846286.0,25097951373.0,25025186719.0,25091552681.0,24085644763.0,18562938148.0,25098846437.0,34426.8965,34546.01574,34193.57216,34194.10666,35383.91033,45900.81557,44294.57099,645334000000.0,647239000000.0,640781000000.0,640939000000.0,663205000000.0,858701000000.0,827046000000.0,34219.31343,34337.28881,34468.83091,34785.84017,35620.65298,37816.30993,41228.60684,39715.10081,641402000000.0,643490000000.0,645942000000.0,651864000000.0,667424000000.0,771371000000.0,742076000000.0,35101.25698
2021-07-09,15,9,99597,32306820,23670621,13973653,5562889,1702672,6672,494000000000.0,363000000000.0,29596971015,16980952.53,18678788.41,18393247.9,17374773.33,11027309.84,18745442.73,18518561.23,17776877.0,16105920.44,11858308.7,18749342.12,18737137.53,18652130.36,18275461.72,17077118.07,15001088.12,10411807.72,18573460.48,17197763.39,18752025.04,60827920242.0,22.65943676,635666,53640,976716,920092,889806,828302,690356,430799,284082,102882,31664,9185,690477,430844,284497,31709,9219,217,24660754275.0,24748079632.0,0.006218585,24745245711.0,24653539564.0,22563424105.0,17044509618.0,13741460509.0,12192341749.0,24745245711.0,25247454880.0,23502017798.0,25249208071.0,25248312280.0,25175170894.0,25241901578.0,24234797215.0,18752684501.0,25249208222.0,34067.63399,34383.68935,34069.1528,34046.73,35363.12458,45643.46507,44341.64728,638830000000.0,644251000000.0,638461000000.0,638144000000.0,662833000000.0,853927000000.0,827951000000.0,33790.73502,34082.0687,34264.13055,34609.43427,35447.29332,37624.83026,41064.34884,39647.62297,633556000000.0,638831000000.0,642198000000.0,648626000000.0,664226000000.0,768331000000.0,740840000000.0,35753.24506
