date,AdrBal1in1BCnt,AdrBal1in10KCnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,CapRealUSD,RevAllTimeUSD,SplyAct4yr,SplyAct3yr,SplyAct180d,SplyActEver,SplyAdrBal1in1B,SplyAdrBal1in100M,SplyAdrBal1in10M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD1K,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,VelCur1yr,total_balance,usdc_AdrBal1in10BCnt,usdc_AdrBal1in1BCnt,usdc_AdrBalCnt,usdc_AdrBalNtv0.001Cnt,usdc_AdrBalNtv0.01Cnt,usdc_AdrBalNtv0.1Cnt,usdc_AdrBalNtv1Cnt,usdc_AdrBalNtv10Cnt,usdc_AdrBalNtv100KCnt,usdc_AdrBalUSD1Cnt,usdc_AdrBalUSD10Cnt,usdc_AdrBalUSD100Cnt,usdc_AdrBalUSD10KCnt,usdc_AdrBalUSD10MCnt,usdc_CapAct1yrUSD,usdc_CapMrktFFUSD,usdc_CapRealUSD,usdc_SER,usdc_SplyAct10yr,usdc_SplyAct5yr,usdc_SplyAct4yr,usdc_SplyAct3yr,usdc_SplyAct2yr,usdc_SplyAct1yr,usdc_SplyAct180d,usdc_SplyAct90d,usdc_SplyAct7d,usdc_SplyActEver,usdc_SplyActPct1yr,usdc_SplyAdrBal1in1B,usdc_SplyAdrBal1in100M,usdc_SplyAdrBal1in10M,usdc_SplyAdrBal1in1M,usdc_SplyAdrBal1in100K,usdc_SplyAdrBal1in10K,usdc_SplyAdrBalNtv0.001,usdc_SplyAdrBalNtv0.01,usdc_SplyAdrBalNtv0.1,usdc_SplyAdrBalNtv1,usdc_SplyAdrBalNtv10,usdc_SplyAdrBalNtv100,usdc_SplyAdrBalNtv1K,usdc_SplyAdrBalNtv10K,usdc_SplyAdrBalNtv100K,usdc_SplyAdrBalUSD1,usdc_SplyAdrBalUSD10,usdc_SplyAdrBalUSD1K,usdc_SplyAdrBalUSD10K,usdc_SplyAdrBalUSD100K,usdc_SplyAdrBalUSD10M,usdc_SplyAdrTop1Pct,usdc_SplyCur,usdc_SplyFF,SME_100_market-cap,SME_100_volume,EMA200_market-cap,EMA100_volume,EMA200_volume,EURUSD_Close,BND_Close,MBB_Close,QQQ_Close,UUP_Close,price_180d
2019-08-23,5791281,1011,7541381,2777155,100000000000.0,14030777514,13653790.06,13071102.84,5593006.606,16125445.86,17840651.53,17610395.34,16723912.43,17887827.59,17862245.47,17707471.23,17073728.11,17890221.83,17887942.01,17865025.96,17716606.1,17697943.16,16166470.13,17893054.82,14027873.19,15.13353004,17887827.59,42591,32516,55826,50213,47049,39462,27219,11292,271,27234,11303,4554,990,9,438209658.8,438209658.8,437862608.7,0.000410266,437941226.5,437941226.5,437941226.5,437941226.5,437941226.5,437941226.5,434573206.2,388015255.8,125076710.0,437941226.5,99.672626,439377666.5,439350050.3,439204667.2,438744635.4,436425538.1,422876439.0,439379641.3,439379626.7,439379302.2,439373912.3,439305818.2,439076424.6,438301247.1,433516707.2,410275986.5,439373927.3,439305928.2,438310246.2,433586698.0,410575980.3,216364459.8,426493579.0,439379642.8,437941226.5,176416000000.0,27946550976,146561000000.0,25267852988,21246553457,1.108401656,77.17491913,100.0037079,177.5882111,25.77265549,11201.10257
2019-08-24,5721909,1011,7468888,2778142,100000000000.0,14051373835,13655189.9,13072931.85,5590338.327,16127580.86,17842657.09,17616055.52,16728672.24,17889828.9,17864209.49,17713042.58,17078939.22,17892216.15,17889873.67,17865997.88,17719019.1,17702614.05,16165956.33,17895054.82,14029617.91,15.11867033,17889828.9,42851,32747,56122,50490,47316,39692,27407,11411,268,26924,11115,4415,962,7,436791712.2,436791712.2,436739885.6,0.000414678,436859996.7,436859996.7,436859996.7,436859996.7,436859996.7,436859996.7,433488654.1,386942203.4,120502948.9,436859996.7,99.725818,438059105.9,438031454.0,437884758.4,437420442.2,435098454.5,421358987.6,438061077.9,438061063.2,438060737.0,438055326.1,437986964.3,437754960.0,436979548.6,432201503.1,408822507.7,438054843.1,437984004.3,436938548.2,431981498.8,407922489.0,195047234.1,425199951.0,438061079.4,436859996.7,176848000000.0,27820744096,146972000000.0,25130133520,21217364068,1.108401656,77.17491913,100.0037079,177.5882111,25.77265549,10731.47126
2019-08-25,5725214,1008,7474335,2777382,100000000000.0,14071159577,13651796.31,13073994.79,5581881.161,16128979.92,17844525.35,17617799.53,16730526.36,17891761.62,17866106.47,17714736.63,17080787.09,17894152.11,17891790.08,17867632.07,17719540.19,17704709.94,16169254.9,17896992.32,14031180.17,15.10906131,17891761.62,43057,32932,56357,50714,47531,39887,27569,11486,268,27080,11190,4443,961,7,436145912.0,436145912.0,436071800.3,0.000417341,436195300.3,436195300.3,436195300.3,436195300.3,436195300.3,436195300.3,432803815.1,386270140.5,119846360.8,436195300.3,99.733851,437357352.1,437329693.4,437182165.0,436708085.2,434391459.5,420889266.3,437359325.4,437359310.7,437358984.0,437353561.1,437284714.6,437051183.6,436264609.8,431547941.1,407830795.9,437353072.1,437281754.6,436223609.6,431327936.9,406930777.3,195770567.5,424501620.4,437359326.9,436195300.3,177271000000.0,27682350087,147318000000.0,25052062492,21217067377,1.108401656,77.17491913,100.0037079,177.5882111,25.77265549,10672.49945
2019-08-26,5722248,1004,7472274,2776387,100000000000.0,14089255470,13653002.08,13075696.68,5582269.757,16131090.14,17846177.62,17619722.94,16732207.65,17893473.1,17867775.05,17716520.36,17082660.43,17895870.15,17893576.45,17870454.28,17725132.52,17706706.68,16169772.34,17898704.82,14032783.11,15.11880427,17893473.1,43379,33205,56660,51002,47805,40127,27759,11699,284,27774,11707,4754,1023,9,428681730.0,428681730.0,428420232.7,0.000419271,428519797.2,428519797.2,428519797.2,428519797.2,428519797.2,428519797.2,425124999.7,378767389.5,99353484.56,428519797.2,99.519746,430585758.0,430558572.1,430412883.8,429927261.5,427521608.7,413912914.0,430587711.7,430587696.9,430587368.6,430581926.7,430513330.4,430277248.3,429444324.6,424702824.9,400835571.4,430581941.7,430513410.3,429451324.3,424742822.3,401135565.2,213007580.0,416983910.5,430587713.3,428519797.2,177774000000.0,27531040291,147648000000.0,24910420993,21184053440,1.114305496,77.12944031,99.79136658,180.2705078,25.90870857,10779.96365
2019-08-27,5714935,1002,7467351,2775029,100000000000.0,14106759247,13654276.96,13076752.96,5595527.105,16132414.28,17847796.87,17621708.83,16734469.22,17895158.87,17869426.89,17718423.38,17084936.44,17897553.77,17895210.11,17871316.27,17724707.65,17708805.83,16172907.28,17900392.32,14034715.47,15.11145467,17895158.87,43662,33478,56955,51273,48060,40361,27943,11810,281,27952,11817,4774,1041,8,424377592.9,424377592.9,424381534.1,0.000424165,424369801.5,424369801.5,424369801.5,424369801.5,424369801.5,424369801.5,421054253.5,374778313.0,221688282.9,424369801.5,99.667476,425783706.1,425756786.0,425610947.0,425128802.2,422679170.7,408758024.7,425785639.7,425785624.8,425785295.8,425779829.3,425710940.3,425471459.1,424636359.9,419789650.3,395350346.5,425779838.3,425711010.3,424638359.9,419809650.2,395550345.3,192869360.9,411854446.5,425785641.2,424369801.5,178332000000.0,27540177180,148020000000.0,24880362389,21206027650,1.110370874,77.39311218,99.95752716,179.8901062,25.88927269,10723.16617
2019-08-28,5713113,1011,7463955,2775901,100000000000.0,14125442401,13655979.19,13078310.23,5527930.44,16134330.31,17849686.75,17623640.31,16735916.29,17897045.89,17871289.13,17720369.98,17086695.56,17899392.51,17896699.79,17865158.52,17705703.59,17710735.59,16173492.39,17902279.82,14036116.16,15.09847019,17897045.89,43948,33717,57313,51606,48377,40631,28151,11936,279,27656,11632,4713,1015,8,424551574.9,424551574.9,424655437.4,0.00042693,424683983.9,424683983.9,424683983.9,424683983.9,424683983.9,424683983.9,421357812.7,372610870.4,228170883.9,424683983.9,99.718559,425880645.5,425853575.2,425706766.8,425220577.6,422699719.9,408722001.6,425882588.6,425882573.7,425882242.7,425876747.2,425807517.8,425566434.3,424701391.9,419849561.7,394978249.1,425876252.2,425804477.8,424656391.6,419599555.2,393878230.5,188735424.4,411831711.3,425882590.2,424683983.9,178705000000.0,27442072702,148357000000.0,24802280689,21203353112,1.109004021,77.42041016,99.98522186,180.5338745,25.94758415,11007.85813
2019-08-29,5722342,1005,7474681,2780962,100000000000.0,14145319959,13657021.17,13079908.62,5529270.74,16136385.84,17851798.05,17625367.85,16736976.05,17899107.67,17873420.34,17722299.79,17087651.61,17901448.56,17898700.5,17866518.23,17703498.26,17712254.84,16168335.46,17904342.32,14037539.27,15.1008009,17899107.67,44026,33662,57677,51943,48697,40914,28371,12071,281,27874,11768,4785,1018,9,448400322.2,448400322.2,448425903.5,0.000427428,448452593.3,448452593.3,448452593.3,448452593.3,448452593.3,448452593.3,444739748.2,396324747.8,252853573.2,448452593.3,99.721818,449701500.9,449672500.3,449517420.9,449011872.2,446360101.2,432110005.7,449703587.9,449703572.9,449703240.8,449697712.2,449628188.4,449384767.5,448518360.2,443502011.1,418604820.0,449697215.2,449625158.4,448471359.9,443262006.8,417604801.3,206444955.9,435554936.7,449703589.4,448452593.3,179035000000.0,27385339002,148614000000.0,24765564348,21220713831,1.108585954,77.37493134,100.0221558,183.2942047,26.01560974,10712.89841
2019-08-30,5722719,1008,7477209,2781971,100000000000.0,14164807913,13657956.36,13082560.98,5532901.401,16139625.67,17853783.06,17627329.27,16738876.02,17901106.65,17875430.28,17724356.39,17089564.65,17903450.74,17900723.47,17868824.52,17707060.56,17714308.25,16171149.76,17906342.32,14039606.58,15.10079971,17901106.65,44193,33781,57941,52180,48926,41110,28515,12131,282,28015,11827,4810,1017,9,452224102.4,452224102.4,452375680.3,0.000426918,452419487.3,452419487.3,452419487.3,452419487.3,452419487.3,452419487.3,448752703.9,400556408.8,246442388.7,452419487.3,99.688649,453830379.6,453801080.0,453644806.1,453131877.8,450427419.6,435854653.5,453832496.6,453832481.5,453832148.0,453826595.2,453756716.1,453511155.0,452635378.8,447553763.9,422794129.2,453826095.2,453753676.1,452585378.0,447293757.4,421794110.5,206524742.0,439644110.7,453832498.1,452419487.3,179323000000.0,27336812183,148825000000.0,24680338540,21213161067,1.106194735,77.3658371,100.169899,182.8552551,26.11279297,10398.53317
2019-08-31,5728428,1006,7487054,2783283,100000000000.0,14184965238,13658532.92,13082936.28,5532028.728,16140558.33,17855751.72,17629042.6,16740045.68,17903179.99,17877449.11,17726153.68,17090943.86,17905526.27,17902802.86,17870912.46,17709256.34,17716244.08,16174057.99,17908417.32,14041459.27,15.0465032,17903179.99,44336,33912,58135,52355,49081,41244,28633,12200,282,28650,12210,5002,1057,11,452705895.7,452705895.7,452429377.0,0.000429523,452428071.8,452428071.8,452428071.8,452428071.8,452428071.8,452428071.8,448728834.5,399892697.5,239927865.1,452428071.8,99.695967,453805676.0,453776283.6,453619082.1,453109363.4,450383565.6,435276885.7,453807794.8,453807779.7,453807445.1,453801882.2,453731808.4,453483750.0,452613207.1,447456568.7,422623830.9,453801899.2,453731908.4,452618206.8,447516560.7,423023822.6,226714534.7,439357370.0,453807796.3,452428071.8,179681000000.0,27254799152,149052000000.0,24516145269,21165155269,1.106194735,77.3658371,100.169899,182.8552551,26.11279297,9869.336012
2019-09-01,5731367,1006,7491272,2784896,100000000000.0,14202614577,13660424.38,13082144.33,5511122.738,16142895.02,17857482.22,17630590.34,16741497.43,17904966.25,17879196.54,17727836.82,17092219.59,17907317.9,17904628.82,17873195.2,17713709.22,17717956.18,16176025.38,17910204.82,14042807.02,15.0352306,17904966.25,44495,34054,58341,52548,49263,41397,28747,12278,278,28764,12288,5051,1061,11,452688210.1,452688210.1,452419490.9,0.000431008,452413945.7,452413945.7,452413945.7,452413945.7,452413945.7,452413945.7,448651912.4,399864365.5,241409656.8,452413945.7,99.697711,453783565.8,453754109.8,453596390.8,453084270.5,450283071.0,435129816.5,453785688.3,453785673.2,453785337.5,453779751.3,453709523.0,453460231.8,452579590.2,447379345.2,422006118.2,453779768.3,453709623.0,452584589.9,447439337.3,422406110.0,227835410.2,439200746.3,453785689.9,452413945.7,180007000000.0,27154997594,149281000000.0,24334932580,21107441331,1.106194735,77.3658371,100.169899,182.8552551,26.11279297,9883.694483
2019-09-02,5731912,1010,7491922,2786735,101000000000.0,14222243307,13661007.12,13082957.26,5509026.39,16144260.84,17859361.67,17632390.53,16742755.95,17906827.91,17881076.31,17729696.47,17093319.2,17909232.31,17906934.73,17883789.17,17738400.56,17719687.12,16176829.42,17912067.32,14044737.06,15.03148867,17906827.91,44707,34254,58579,52769,49472,41579,28886,12358,273,28990,12379,5092,1059,11,443926728.6,443926728.6,443571324.5,0.000433536,443452758.0,443452758.0,443452758.0,443452758.0,443452758.0,443452758.0,439593149.7,390683095.1,233038322.8,443452758.0,98.490506,450247131.2,450217691.3,450060296.6,449544992.7,446758111.9,431602682.0,450249242.5,450249227.3,450248890.8,450243282.3,450172790.3,449921630.6,449036011.4,443799531.9,418502701.8,450243386.2,450173000.2,449050002.0,443869515.4,419002693.4,215038617.4,435828560.9,450249244.1,443452758.0,180335000000.0,27031347477,149529000000.0,24150150696,21046705073,1.09917891,77.3658371,100.169899,182.8552551,26.11279297,9850.491769
2019-09-03,5729495,1007,7490281,2785759,101000000000.0,14244423639,13662176.21,13085030.05,5510536.874,16146252.94,17861377.42,17634472.74,16745145.6,17908872.84,17883103.21,17731720.05,17095861.11,17911287.15,17909041.29,17886551.5,17743009.62,17722103.59,16180101.16,17914117.32,14046267.37,15.02381119,17908872.84,44963,34508,58828,52990,49679,41759,29026,12436,277,29041,12442,5051,1059,10,442290913.4,442290913.4,442240672.2,0.00043598,442171905.6,442171905.6,442171905.6,442171905.6,442171905.6,442171905.6,438306447.8,389253619.4,244928985.6,442171905.6,99.71,443455852.7,443426723.6,443270819.7,442763963.6,439940572.8,425170355.2,443457929.9,443457914.6,443457577.2,443451946.6,443381221.4,443126220.7,442247167.2,436943252.7,411751229.1,443451961.6,443381281.4,442253166.9,436983250.1,412251219.8,203407535.5,429174727.5,443457931.5,442171905.6,180756000000.0,26994151099,149876000000.0,24073092214,21038864200,1.096852064,77.43687439,100.2485733,181.0800934,26.17110252,9699.370165
2019-09-04,5726430,1015,7483607,2786487,101000000000.0,14262802416,13663062.54,13086805.37,5513989.695,16148429.3,17863098.09,17636365.94,16746481.36,17910572.09,17884774.24,17733597.98,17097553.55,17912986.35,17910731.76,17888132.31,17744488.92,17723927.54,16181296.11,17915817.32,14047754.27,15.01355972,17910572.09,45377,34939,59150,53302,49981,42032,29236,12565,279,29254,12577,5112,1053,10,428755619.8,428755619.8,428542609.4,0.000441641,428450819.0,428450819.0,428450819.0,428450819.0,428450819.0,428450819.0,424580153.2,375070792.3,165166518.6,428450819.0,99.712705,429683277.5,429655031.1,429501797.8,429003905.3,426200220.7,411551720.9,429685280.4,429685265.1,429684926.5,429679265.6,429608227.4,429348740.4,428457375.8,423047342.0,398057100.7,429679283.6,429608347.4,428464375.0,423097335.0,398557091.4,197483649.4,415459886.6,429685282.0,428450819.0,181131000000.0,26937795619,150278000000.0,24063503237,21064237182,1.097453952,77.58268738,100.3873825,183.6941376,26.0058918,9692.180344
2019-09-05,5730099,1013,7487990,2788143,101000000000.0,14285013802,13664677.56,13087708.31,5517187.511,16150034.43,17865094.68,17638117.71,16748434.13,17912633.19,17886781.22,17735462.94,17099441.27,17915048.82,17912793.69,17890157.57,17746414.59,17725835.23,16181288.81,17917879.82,14045412.95,15.00915434,17912633.19,45388,34825,59430,53550,50222,42251,29396,12664,279,29406,12667,5111,1052,10,451833854.6,451833854.6,451848415.4,0.000440527,451791009.7,451791009.7,451791009.7,451791009.7,451791009.7,451791009.7,447914178.1,398352909.7,182724325.3,451791009.7,99.75314,452906915.3,452877006.8,452715799.5,452191201.4,449291282.9,434513377.7,452909059.9,452909044.5,452908704.9,452903016.8,452831672.0,452569521.7,451670665.8,446224603.4,421244121.9,452903026.8,452831702.0,451678665.5,446254603.3,421744112.6,211557562.4,438706173.5,452909061.4,451791009.7,181461000000.0,26818407928,150667000000.0,24006762018,21065568869,1.103497028,77.18177032,100.1467285,187.0591736,26.01560974,10023.63009
2019-09-06,5728405,1004,7484266,2787274,102000000000.0,14305799210,13665246.65,13089863.14,5613344.905,16152533.4,17867013.2,17640097.27,16750638.3,17914603.16,17888679.72,17737413.68,17101782.15,17917018.46,17914699.56,17891263.36,17745602.5,17728139.77,16182514.17,17919854.82,14047014.6,15.00427041,17914603.16,45661,35063,59725,53818,50464,42450,29534,12737,287,29551,12746,5131,1052,11,445409959.9,445409959.9,445310401.3,0.000445077,445232029.4,445232029.4,445232029.4,445232029.4,445232029.4,445232029.4,441348399.4,391868275.7,159320341.6,445232029.4,99.760766,446297607.5,446267881.5,446107466.8,445594321.2,442700692.3,427895749.7,446299728.2,446299712.7,446299371.6,446293658.2,446222082.7,445956818.5,445065229.2,439525124.3,414666745.5,446293675.2,446222172.7,445071228.9,439565123.0,415166736.2,211613763.2,431976981.5,446299729.7,445232029.4,181808000000.0,26734573938,151052000000.0,23906679436,21044544219,1.10363102,77.27291107,100.1559982,186.8738403,26.02532768,9904.660188
2019-09-07,5733928,1007,7493221,2789159,102000000000.0,14325757392,13666838.03,13091576.18,5614299.186,16154733.63,17868778.45,17641622.19,16751356.38,17916475.65,17890488.58,17739051.55,17102978.36,17918897.01,17916616.9,17893551.4,17749016.95,17729877.28,16185065.48,17921729.82,14046174.48,14.99213043,17916475.65,45833,35202,59957,54033,50656,42611,29649,12791,284,29660,12794,5124,1055,11,445557826.7,445557826.7,445567595.6,0.000446466,445509315.7,445509315.7,445509315.7,445509315.7,445509315.7,445509315.7,439677355.2,392214982.7,159104561.5,445509315.7,99.761597,446571832.0,446541983.2,446380983.3,445862593.8,442966465.1,428023766.9,446573959.9,446573944.4,446573601.9,446567862.8,446496040.4,446228212.6,445335419.9,439785987.6,414799002.9,446567873.8,446496070.4,445341419.6,439815987.5,415398993.5,210876407.0,432234665.0,446573961.5,445509315.7,182131000000.0,26687977185,151395000000.0,23899719783,21069526038,1.10363102,77.27291107,100.1559982,186.8738403,26.02532768,9894.830391
2019-09-08,5737679,1007,7497644,2792427,102000000000.0,14349009084,13666250.54,13091495.95,5612323.919,16155625.56,17870884.09,17643460.08,16752589.56,17918684.77,17892602.27,17741099.47,17104436.45,17921107.54,17918801.16,17895421.71,17750140.72,17731959.2,16186962.27,17923942.32,14046427.58,14.98605487,17918684.77,46039,35396,60181,54248,50857,42784,29790,12878,288,29799,12881,5185,1076,10,442412573.6,442412573.6,442431218.1,0.000449006,442376632.0,442376632.0,442376632.0,442376632.0,442376632.0,442376632.0,436508984.4,389068313.7,155562411.5,442376632.0,99.732249,443562159.7,443532410.9,443371750.1,442850201.6,439945718.6,424642292.4,443564276.7,443564261.1,443563917.6,443558161.9,443486148.4,443217100.1,442320807.2,436671094.5,411340682.1,443558170.9,443486178.4,442325806.9,436701094.4,411940672.7,200202742.1,428788013.3,443564278.3,442376632.0,182531000000.0,26541609356,151754000000.0,23795932411,21045535306,1.10363102,77.27291107,100.1559982,186.8738403,26.02532768,10106.34483
2019-09-09,5738321,1015,7498830,2792543,102000000000.0,14368205621,13668742.53,13093388.53,5610734.751,16158137.98,17872922.17,17645377.0,16754597.59,17920507.47,17894650.88,17743109.94,17106323.29,17922930.76,17920604.98,17897252.87,17751373.06,17733634.65,16188299.18,17925767.32,14048982.58,14.98880051,17920507.47,46312,35655,60503,54541,51131,43024,29989,13001,297,29478,12681,5084,1084,8,438622796.7,438622796.7,438728595.5,0.000454164,438697811.0,438697811.0,438697811.0,438697811.0,438697811.0,438697811.0,432814354.7,385176835.2,152556209.1,438697811.0,99.641735,440273054.6,440243381.6,440082310.3,439565847.4,436688094.4,420684062.9,440275159.6,440275143.9,440274799.3,440269026.9,440196732.0,439924085.7,439027052.4,433278383.7,407239081.6,440268515.9,440193532.0,438974052.0,433018379.5,406239071.5,176147545.4,424628529.8,440275161.2,438697811.0,182875000000.0,26406356778,152099000000.0,23657479995,21003331825,1.102061987,76.91755676,100.2300339,186.4837341,25.97673607,10251.19053
2019-09-10,5747071,1010,7510474,2796096,102000000000.0,14391528761,13670388.85,13095166.14,5611465.605,16160266.36,17875328.33,17647363.37,16755962.62,17922781.74,17897094.66,17745247.31,17107993.22,17925200.31,17922806.41,17898571.68,17749691.9,17735092.82,16181123.13,17928042.32,14050658.79,14.99089131,17922781.74,46617,35941,60847,54865,51447,43297,30217,13175,295,29703,12854,5205,1102,9,437643195.7,437643195.7,437738592.0,0.00045728,437711127.6,437711127.6,437711127.6,437711127.6,437711127.6,437711127.6,431792482.4,384137950.6,121532430.2,437711127.6,99.746019,438823560.3,438793871.1,438632438.9,438109086.8,435173051.4,418916967.4,438825658.0,438825642.3,438825295.9,438819500.1,438746947.5,438471819.5,437555444.6,431573757.8,404631815.6,438818986.1,438743737.5,437500444.2,431283753.6,403431805.5,186756236.6,422543605.4,438825659.6,437711127.6,183209000000.0,26349643408,152428000000.0,23605103381,21003422662,1.104838133,76.52575684,99.84130096,185.9472351,26.0058918,10032.25056
2019-09-11,5749432,1012,7513484,2798288,102000000000.0,14415206763,13672521.57,13097967.76,5603682.123,16162473.6,17877732.29,17649693.08,16757460.33,17925080.15,17899504.52,17747645.56,17109820.76,17927501.56,17925125.33,17901304.7,17753537.62,17737052.39,16180260.54,17930342.32,14052847.65,14.98388597,17925080.15,47145,36436,61395,55401,51967,43779,30638,13509,298,30648,13513,5546,1193,9,434995501.1,434995503.1,435008595.3,0.000464374,434972426.1,434972426.1,434972426.1,434972426.1,434972426.1,434972424.1,428933383.0,381358098.4,115596310.4,434972426.1,99.777067,435942199.0,435912623.5,435750071.6,435216872.7,432190971.2,414876926.9,435944285.8,435944270.0,435943921.8,435938096.2,435865127.2,435583265.5,434638884.9,428331101.9,399909888.0,435938106.2,435865167.2,434642884.7,428391101.3,400209879.8,186153933.4,418231502.5,435944287.4,434972426.1,183471000000.0,26272561722,152714000000.0,23482741072,20967824494,1.105033398,76.48023224,99.92461395,187.693161,26.08363724,9212.467828
2019-09-12,5750767,1016,7517715,2799292,102000000000.0,14436058984,13674620.81,13099808.14,5594048.936,16164936.07,17879621.1,17651513.76,16758183.57,17927051.91,17901427.99,17749516.31,17111234.08,17929481.64,17927169.41,17904245.87,17758568.52,17739154.17,16185065.0,17932317.32,14054848.41,14.98001616,17927051.91,47496,36711,61818,55806,52345,44086,30880,13691,293,30892,13694,5622,1219,10,433894668.4,433894670.4,433851950.8,0.000469593,433836611.1,433836611.1,433836611.1,433836611.1,433836611.1,433836609.1,427797003.3,379678868.9,143585859.9,433836611.1,99.755156,434899341.2,434869744.1,434705737.7,434173517.0,431034701.4,413073505.2,434901438.2,434901422.3,434901070.9,434895217.7,434822038.8,434536305.0,433586864.9,426985934.8,398153496.0,434895229.7,434822068.8,433593864.5,427075929.7,398453487.8,188356220.4,416748309.0,434901439.8,433836611.1,183840000000.0,26227592147,153006000000.0,23413573606,20958092748,1.101345778,76.33444977,99.92461395,188.473465,26.0058918,9129.975753
2019-09-13,5744215,1016,7506488,2798192,102000000000.0,14455738319,13675656.99,13100734.12,5594838.085,16166669.92,17881522.48,17653724.5,16760648.61,17928927.08,17903267.39,17751645.75,17113508.82,17931355.71,17929030.04,17905934.76,17760125.63,17741270.77,16186681.32,17934192.32,14056752.95,14.96109135,17928927.08,47799,36974,62103,56069,52592,44283,31012,13746,302,31030,13757,5658,1230,10,427079986.8,427079989.2,426951184.5,0.0004735,426869923.6,426869923.6,426869923.6,426869923.6,426869923.6,426869921.2,421036801.6,372879850.2,201401884.2,426869923.6,99.797677,427733262.7,427704168.5,427541485.5,427002735.7,423891533.7,406170780.9,427735328.6,427735312.6,427734958.8,427729072.4,427655551.0,427368236.9,426421915.0,419929082.4,390933247.8,427729090.4,427655661.0,426429914.0,420009075.2,391233239.6,186272856.6,409387181.5,427735330.2,426869923.6,184344000000.0,26153039180,153339000000.0,23306112826,20928527688,1.105827689,75.89710236,99.67475891,187.8004608,25.96701813,9146.148878
2019-09-14,5754162,1015,7514407,2799665,102000000000.0,14476038970,13678148.3,13102991.9,5598916.034,16169553.76,17883404.88,17655268.85,16761902.02,17930860.49,17905131.63,17753313.48,17114947.49,17933293.5,17930968.84,17907859.29,17762005.25,17743128.11,16188336.62,17936129.82,14058499.88,14.95562405,17930860.49,47957,37094,62328,56266,52765,44427,31117,13818,296,31132,13823,5669,1235,10,426501184.8,426501187.2,426468439.4,0.000475624,426401678.4,426401678.4,426401678.4,426401678.4,426401678.4,426401676.0,408595840.1,372396195.2,191008685.0,426401678.4,99.797876,427263207.1,427234116.4,427070861.9,426525723.0,423441709.3,405737483.2,427265279.8,427265263.6,427264908.6,427259006.9,427185420.7,426896206.6,425947408.4,419390900.2,389635476.6,427259021.9,427185470.7,425954407.9,419470897.3,390035468.3,185698416.5,408767448.5,427265281.4,426401678.4,184816000000.0,26073128787,153662000000.0,23174321171,20885961584,1.105827689,75.89710236,99.67475891,187.8004608,25.96701813,9103.133787
2019-09-15,5760175,1014,7522644,2802187,103000000000.0,14495161522,13680201.83,13104643.68,5588807.502,16171134.26,17885177.39,17656698.75,16762813.94,17932696.39,17906934.39,17754932.41,17116241.79,17935129.7,17932787.74,17909459.73,17762942.51,17744736.86,16188918.17,17937967.32,14060865.91,14.94873056,17932696.39,48099,37210,62526,56441,52919,44553,31211,13867,294,30689,13538,5527,1192,9,425771069.7,425771072.1,425882736.8,0.000476541,425847566.9,425847566.9,425847566.9,425847566.9,425847566.9,425847564.5,406009328.6,371344513.7,189856109.2,425847566.9,99.789471,426743912.1,426714767.6,426551433.5,426002168.9,422938124.2,405168899.6,426745986.9,426745970.8,426745614.6,426739698.5,426665998.9,426375005.1,425424062.6,418839126.3,388997161.8,426739176.5,426662708.9,425369062.2,418509120.1,387897151.7,175367466.0,408265256.5,426745988.6,425847566.9,185285000000.0,25992825297,153981000000.0,23042744462,20842615671,1.105827689,75.89710236,99.67475891,187.8004608,25.96701813,6521.643537
2019-09-16,5759559,1012,7521638,2802895,103000000000.0,14516364955,13681290.93,13105455.25,5586804.657,16172785.53,17887293.96,17658875.72,16764411.23,17934730.5,17909045.4,17757122.24,17118096.04,17937166.15,17934809.65,17911410.69,17764610.0,17746844.89,16188567.17,17940004.82,14061927.49,14.95361608,17934730.5,47954,37022,62416,56308,52761,44347,30952,13530,293,30962,13533,5401,1189,10,421429805.7,421429808.1,421458240.4,0.000474751,421413661.6,421413661.6,421413661.6,421413661.6,421413661.6,421413659.2,401571203.8,354452420.1,203106020.0,421413661.6,99.593761,423130522.4,423101500.4,422939891.7,422410409.7,419603201.1,402788905.9,423132587.4,423132571.1,423132212.5,423126273.6,423052243.8,422764526.7,421850252.7,415771290.7,386832955.2,423126283.6,423052273.8,421851252.6,415811290.6,387132952.0,185128955.6,405891795.7,423132589.0,421413661.6,185705000000.0,25894351194,154288000000.0,22859360516,20772359348,1.108340263,76.09754181,99.8875885,186.9616394,26.08363724,7045.282925
