date,AdrBal1in1MCnt,AdrBal1in100KCnt,AdrBalUSD1Cnt,AdrBalUSD10Cnt,AdrBalUSD100Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AdrBalUSD10MCnt,CapMrktFFUSD,CapRealUSD,RevAllTimeUSD,SplyActEver,SplyAdrBal1in1B,SplyAdrBal1in100M,SplyAdrBal1in10M,SplyAdrBal1in100K,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD1K,SplyAdrBalUSD10K,SplyAdrBalUSD100K,SplyAdrBalUSD1M,SplyAdrBalUSD10M,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyMiner0HopAllUSD,total_balance,fish_pct,usdc_AdrBal1in10BCnt,usdc_AdrBal1in100MCnt,usdc_AdrBalCnt,usdc_AdrBalNtv0.001Cnt,usdc_AdrBalNtv0.01Cnt,usdc_AdrBalNtv0.1Cnt,usdc_AdrBalNtv10Cnt,usdc_AdrBalNtv100Cnt,usdc_AdrBalNtv10KCnt,usdc_AdrBalNtv100KCnt,usdc_AdrBalNtv1MCnt,usdc_AdrBalUSD1Cnt,usdc_AdrBalUSD100Cnt,usdc_AdrBalUSD10KCnt,usdc_AdrBalUSD100KCnt,usdc_AdrBalUSD1MCnt,usdc_AdrBalUSD10MCnt,usdc_CapRealUSD,usdc_SER,usdc_SplyAct10yr,usdc_SplyAct90d,usdc_SplyAct7d,usdc_SplyAdrBal1in1B,usdc_SplyAdrBal1in10M,usdc_SplyAdrBal1in1M,usdc_SplyAdrBal1in10K,usdc_SplyAdrBal1in1K,usdc_SplyAdrBalNtv0.01,usdc_SplyAdrBalNtv100K,usdc_SplyAdrBalUSD1,usdc_SplyAdrBalUSD1K,usdc_SplyAdrBalUSD1M,usdc_SplyAdrTop100,usdc_SplyFF,SME_5_close-price,SME_10_close-price,SME_14_close-price,SME_20_close-price,SME_30_close-price,SME_100_close-price,SME_10_market-cap,SME_14_market-cap,SME_20_market-cap,SME_30_market-cap,SME_100_market-cap,SME_200_market-cap,EMA5_close-price,EMA10_close-price,EMA14_close-price,EMA20_close-price,EMA30_close-price,EMA50_close-price,EMA100_close-price,EMA200_close-price,EMA5_market-cap,EMA10_market-cap,EMA14_market-cap,EMA20_market-cap,EMA30_market-cap,EMA50_market-cap,EMA100_market-cap,EMA200_market-cap,bol_upper_band,price_7d
2019-01-24,106578,9198,14643050,9461562,4309728,1465410,6115,569,49899473503.0,77789674748.0,11103373704,15720371.89,17455703.15,17256981.33,16446207.42,10003755.3,17494738.21,17473847.49,17342647.88,16759171.77,15279035.47,17490926.8,17438524.76,17161878.47,16184313.35,14194554.05,9332469.004,5305003.518,17311459.28,15808689.46,17499592.33,6417223961.0,17494738.21,25.10359679,5976,2790,7111,6815,6434,5602,1699,791,251,74,18,4028,793,251,75,18,9,320165364.2,6.5e-05,320099673.2,319077361.6,295776963.3,340142683.8,340121273.2,340079765.2,336946959.5,325196354.8,340142866.2,332438942.8,340142133.7,340024078.4,317703163.0,334794906.4,320099673.2,3574.345179,3590.399728,3589.640212,3690.827244,3717.429245,4654.875578,62801796543.0,62745768406.0,64493839051.0,64959357251.0,80994982530.0,98849416265.0,3568.707502,3596.734875,3620.112142,3650.065825,3706.138674,3893.610969,4488.945635,5412.980377,62437702450.0,62905806658.0,63298172002.0,63800135252.0,64744185281.0,67934118831.0,78052959568.0,93493888392.0,4033.586935,5540.257077
2019-01-25,106540,9183,14673915,9486412,4321378,1465188,6113,571,49815128583.0,77742785221.0,11109605670,15721816.34,17457310.02,17257574.08,16445276.08,10005106.24,17496461.43,17475509.39,17343466.04,16759420.36,15277809.11,17492635.66,17440044.41,17162118.49,16183146.78,14195048.53,9336170.097,5312743.977,17312465.42,15810632.03,17501317.33,6407114347.0,17496461.43,25.08709288,6056,2827,7206,6912,6526,5676,1723,793,249,70,17,3975,775,246,66,17,8,322848878.6,6.51e-05,322907950.5,321881405.9,297421010.1,342720362.8,342698724.3,342656183.5,339498321.2,328398329.0,342720549.2,335034890.3,342719704.3,342586186.8,320145097.2,337648921.1,322907950.5,3552.556126,3582.1591,3585.482661,3678.345941,3710.978031,4624.180741,62665728026.0,62679431885.0,64281183844.0,64860942618.0,80469349184.0,98587194592.0,3567.68567,3591.081626,3612.849457,3642.025461,3697.074373,3880.749441,4470.662395,5394.598901,62424356763.0,62813417336.0,63178104454.0,63666566693.0,64592796901.0,67717003010.0,77742953743.0,93184473238.0,4020.20468,5472.521075
2019-01-26,106583,9170,14689827,9504276,4334378,1464282,6100,572,49755030640.0,77709732813.0,11116345708,15723302.63,17459149.03,17258514.39,16446030.97,10000523.88,17498337.68,17477365.23,17344334.46,16760543.36,15277870.14,17494504.38,17441808.85,17162789.88,16183136.97,14193198.28,9331510.592,5317420.652,17313641.22,15810906.46,17503192.33,6400465005.0,17498337.68,25.1079838,6135,2871,7289,6993,6604,5745,1717,790,249,67,16,4111,791,249,67,16,8,322720333.1,6.62e-05,322713059.9,321680726.2,189307550.3,334869494.9,334848011.9,334806413.0,331704658.5,320531437.1,334869678.6,326979888.5,334868916.3,334741613.2,312642131.0,329839119.1,322713059.9,3557.687103,3581.861217,3580.623597,3667.221669,3703.751676,4593.471547,62669478647.0,62626913179.0,64096950981.0,64741404496.0,79943682348.0,98329351174.0,3566.731252,3586.307224,3606.445852,3634.67279,3688.541988,3868.360146,4452.72497,5376.39217,62411676627.0,62735762613.0,63072532707.0,63544638090.0,64450443317.0,67507956475.0,77438861914.0,92878023916.0,4008.630528,5508.281787
2019-01-27,106571,9162,14692529,9505265,4331689,1461157,6083,568,49483099444.0,77680637318.0,11122458962,15724744.38,17460811.78,17259890.17,16446667.22,9998715.923,17500048.75,17479069.92,17345711.09,16761783.1,15277179.96,17496188.2,17443204.55,17163032.86,16181387.1,14189268.27,9326603.881,5307002.963,17315113.27,15811136.97,17504904.83,6366241466.0,17500048.75,25.10755491,6193,2857,7359,7062,6670,5803,1712,791,254,67,17,4150,792,254,67,17,8,329009906.2,6.5e-05,328998263.5,327963045.7,195426891.3,341164793.7,341143302.8,341101045.0,337860910.0,326585001.6,341164984.0,333136591.4,341164213.2,341038045.7,319474101.8,336013665.7,328998263.5,3564.209179,3578.457941,3578.136327,3644.726392,3702.948698,4563.932582,62610045003.0,62587661753.0,63711490939.0,64726947850.0,79437722032.0,98100951016.0,3565.692356,3582.181286,3600.735013,3627.90534,3680.482154,3856.409339,4435.118823,5358.354582,62399440572.0,62670163676.0,62979524141.0,63433240982.0,64316541714.0,67306662827.0,77140566994.0,92574510926.0,3947.120742,5538.566036
2019-01-28,106697,9160,14645951,9452322,4287281,1440859,5985,556,48048507820.0,77572597612.0,11128770677,15728580.51,17462570.23,17261789.11,16448182.35,9998181.81,17501859.69,17480862.67,17347621.29,16763485.82,15280081.37,17497835.13,17443751.18,17159047.32,16169842.85,14166445.51,9297904.382,5270596.918,17317150.26,15814521.32,17506717.33,6172475781.0,17501859.69,25.12719481,6358,2954,7532,7235,6841,5956,1748,822,251,69,16,4267,823,251,70,16,7,314524805.3,6.72e-05,314405272.2,313357306.3,194445608.6,333600579.0,333578846.9,333535561.0,330340557.3,318723604.6,333600768.7,325665583.8,333599983.8,333470949.9,309824758.3,328384659.8,314405272.2,3560.580134,3571.671981,3582.228425,3622.89904,3692.905385,4534.625521,62497255876.0,62669223145.0,63340994704.0,64557918694.0,78935694116.0,97865592058.0,3561.502131,3576.897721,3594.386569,3620.783087,3672.26535,3844.515705,4417.653533,5340.392065,62330363177.0,62583262715.0,62874548707.0,63315047402.0,64179487951.0,67106095986.0,76844559893.0,92272199458.0,3880.102084,5495.679028
2019-01-29,106588,9164,14640620,9444091,4273962,1432455,5950,550,47502086490.0,77509362804.0,11135044589,15730301.78,17464320.52,17263300.98,16450278.19,10000472.85,17503683.12,17482634.65,17349224.93,16765199.97,15281381.27,17499597.87,17445047.93,17158330.84,16167533.67,14159145.59,9288040.834,5248357.247,17318989.51,15816752.38,17508542.33,6102805256.0,17503683.12,25.12020293,6512,3082,7683,7386,6986,6094,1816,861,271,77,20,4273,842,268,73,20,6,314098795.4,7.11e-05,314110428.8,313059197.9,160567055.4,323568591.3,323546366.9,323502434.4,320260589.6,308281532.1,323568773.6,315165932.0,323567874.5,323425480.4,296948004.0,317303501.0,314110428.8,3535.883267,3555.114223,3566.811809,3595.830261,3681.372775,4503.62089,62216088683.0,62406994851.0,62874417731.0,64332865240.0,78404425660.0,97631882830.0,3518.406643,3550.591893,3572.763782,3602.824285,3656.778273,3828.347076,4398.139912,5321.405235,61582626934.0,62129424848.0,62502896139.0,63007629025.0,63915466434.0,66830843377.0,76512730082.0,91951950254.0,3807.564663,5507.126871
2019-01-30,106763,9155,14680854,9478295,4299272,1441917,5991,557,48089455201.0,77427876959.0,11140963673,15732877.25,17465973.64,17264442.46,16450412.8,9993260.344,17505382.11,17484312.6,17350602.01,16765606.56,15280376.94,17501352.92,17447185.82,17161691.81,16172684.53,14166824.58,9295065.715,5261347.089,17320185.67,15816806.07,17510242.33,6174540979.0,17505382.11,25.13146215,6633,3150,7814,7512,7110,6211,1864,881,263,73,17,4364,862,261,69,17,9,314034406.4,7.33e-05,314029964.5,312978541.0,204941924.8,323536762.2,323513818.1,323468811.8,320203762.8,308796804.9,323536947.6,315287788.3,323536040.9,323391003.8,296441197.0,317728250.9,314029964.5,3505.429962,3528.993044,3555.781398,3567.38774,3668.161017,4472.457945,61765922056.0,62222665218.0,62382363301.0,64108665582.0,77870027613.0,97394993807.0,3483.396257,3525.643455,3551.512009,3584.781542,3641.074868,3812.073681,4378.639626,5302.419865,60977816386.0,61700110383.0,62138269360.0,62699111527.0,63647900554.0,66553876785.0,76181155135.0,91631713886.0,3697.778267,5506.681089
2019-01-31,106648,9157,14683298,9479178,4292703,1437765,5968,551,47705072890.0,77382408468.0,11147675256,15734354.72,17467834.75,17265960.65,16450906.42,9993011.069,17507318.59,17486214.89,17352289.64,16766627.78,15279390.32,17503246.03,17448638.32,17161485.58,16168988.58,14154574.97,9286314.097,5241645.481,17321775.51,15815891.93,17512179.83,6126159134.0,17507318.59,25.12519252,6772,3284,7950,7639,7231,6323,1897,897,278,79,19,4550,897,278,79,19,10,294139848.9,7.84e-05,294118009.0,293058147.2,158505108.6,307793547.3,307770262.1,307728088.3,304392298.9,291861912.0,307793721.8,299114702.8,307792902.7,307659990.9,279589342.7,301102131.8,287598008.8,3484.042009,3520.864556,3545.798207,3559.089486,3660.339387,4441.910881,61624516162.0,62050241509.0,62243813115.0,63979756828.0,77346521343.0,97162185672.0,3474.891721,3513.323309,3539.028094,3572.695933,3629.256015,3798.183836,4360.406815,5284.066261,60837001912.0,61491976307.0,61927216507.0,62494945949.0,63448382645.0,66318641341.0,75871733706.0,91322496564.0,3695.343459,5419.212158
2019-02-01,106467,9133,14700568,9496802,4302521,1443857,5996,557,48197102707.0,77341042686.0,11154587312,15736380.89,17469773.78,17268218.53,16453325.11,10000956.73,17509292.29,17488170.83,17354484.46,16769324.27,15281892.67,17505275.71,17451024.56,17165837.07,16175629.25,14165144.1,9308763.975,5280171.694,17324254.04,15818907.06,17514154.83,6189124588.0,17509292.29,25.09214654,6880,3356,8074,7762,7344,6428,1944,914,278,76,19,4631,915,278,78,19,9,298494813.6,8.03e-05,298350242.4,297290141.8,163199685.5,308008013.8,307984128.7,307940023.6,304493860.4,292351772.4,308008190.4,299307785.4,308007362.1,307868687.2,281276220.0,301519516.1,298350242.4,3457.707824,3510.958502,3532.295518,3549.044202,3648.262033,4411.502321,61456198371.0,61820322002.0,62092795531.0,63776849416.0,76825253609.0,96918171804.0,3460.575693,3498.527005,3524.750167,3559.290953,3616.526184,3783.821475,4342.021406,5265.63718,60591743465.0,61239112718.0,61683751182.0,62266972675.0,63232437092.0,66074821154.0,75559446436.0,91011837161.0,3691.866758,5416.396911
2019-02-02,106454,9148,14729803,9530123,4323366,1449452,6032,560,48435138671.0,77323926759.0,11160884482,15737549.29,17471506.17,17269137.9,16453351.62,10001778.94,17511094.16,17489933.17,17355629.91,16769877.01,15281239.78,17507114.59,17453015.19,17168033.74,16178827.23,14174623.06,9316992.411,5286262.832,17325215.29,15819156.81,17515954.83,6221199230.0,17511094.16,25.09431844,6953,3391,8161,7848,7421,6493,1969,930,287,79,18,4676,932,287,80,18,9,298426033.2,8.06e-05,298298640.4,297239306.1,163250159.4,308202273.7,308178315.2,308133334.0,304671383.9,292506130.0,308202452.0,299223019.5,308201615.4,308058201.9,279573310.4,301219648.7,298298640.4,3439.981517,3500.280825,3522.773868,3542.346892,3634.672632,4381.332786,61275862391.0,61661762285.0,61980520627.0,63544705594.0,76308413512.0,96643381756.0,3461.880511,3492.338485,3516.715498,3550.262305,3606.717408,3771.298678,4324.644549,5247.715319,60620825754.0,61137272284.0,61549783069.0,62115736262.0,63067698591.0,65863219946.0,75264783939.0,90710017789.0,3687.952391,5764.867197
2019-02-03,106500,9151,14712358,9512087,4304703,1438888,5968,552,47754739094.0,77302162952.0,11166821734,15739669.82,17473177.45,17270398.32,16454099.62,10002404.44,17512818.95,17491645.35,17357026.9,16770886.02,15281214.54,17508754.76,17453930.91,17166031.99,16171971.58,14158759.11,9298328.912,5262289.371,17326577.66,15819979.24,17517679.83,6132646609.0,17512818.95,25.09792811,7020,3425,8238,7925,7495,6555,1987,928,288,76,18,4612,908,284,72,18,8,298336370.6,8.24e-05,298283047.2,297069984.6,163180191.7,308197103.5,308172596.5,308127715.9,304578960.0,292216842.9,308197283.8,298983890.9,308196330.7,308041149.9,279518807.2,301250238.5,298283047.2,3450.854707,3493.368987,3509.344892,3541.884357,3625.007825,4351.616687,61161327796.0,61433285013.0,61981562169.0,63383001966.0,75799025310.0,96322307655.0,3470.114213,3491.291782,3512.697647,3544.197477,3598.966711,3760.133303,4308.049243,5230.1916,60770943755.0,61125255461.0,61485969294.0,62016254690.0,62938890925.0,65675296801.0,74983722470.0,90415103978.0,3688.169189,5777.315606
2019-02-04,106504,9151,14706514,9499709,4297578,1440250,5965,552,47735123157.0,77232112153.0,11173148134,15740501.6,17475041.13,17272784.5,16455662.61,10001403.46,17514652.29,17493498.6,17359321.6,16772848.52,15281880.92,17510582.34,17455798.71,17168550.87,16172979.86,14158585.03,9297109.119,5261175.986,17328963.69,15821113.78,17519517.33,6133017964.0,17514652.29,25.09870283,7163,3519,8390,8073,7637,6692,2053,981,298,77,19,4719,959,294,73,19,10,288461843.5,8.46e-05,288510038.4,287281229.6,181785334.6,302348459.7,302323811.3,302276901.1,298590118.7,285972478.1,302348639.3,292758334.0,302347671.5,302181168.6,272979682.7,294936250.2,288510038.4,3458.984779,3482.207371,3503.263343,3532.183235,3612.966417,4321.468681,60973975060.0,61330049737.0,61819851543.0,63178780916.0,75282256690.0,95995728345.0,3464.751423,3484.516157,3504.87474,3535.609702,3589.615688,3748.129089,4291.137889,5212.518309,60688675181.0,61015961383.0,61357725126.0,61874148341.0,62783100415.0,65473290575.0,74697394066.0,90117681431.0,3674.504259,5807.453917
2019-02-05,106438,9163,14759026,9541590,4322613,1444441,5983,552,47951297013.0,77201492507.0,11179503184,15742401.17,17476750.94,17272933.28,16455336.57,10001550.49,17516485.54,17495270.88,17360310.62,16772793.81,15279545.58,17512430.28,17457677.37,17169680.6,16174427.27,14159323.1,9299431.043,5260371.121,17329727.86,15822325.56,17521354.83,6160290351.0,17516485.54,25.08639852,7257,3597,8480,8161,7717,6763,2081,981,301,77,21,4770,962,299,74,21,8,288511560.1,8.74e-05,288524014.9,287293298.7,180080933.3,295498831.6,295473955.2,295429859.8,291889392.2,280574590.0,295499005.3,285906149.3,295498028.8,295336779.0,266919386.0,288079633.6,288524014.9,3460.208951,3472.12548,3498.477581,3526.993349,3602.189606,4291.53813,60807739551.0,61254303793.0,61738609099.0,63000547171.0,74769516303.0,95660798151.0,3464.502119,3480.786585,3499.425242,3528.790065,3581.511676,3736.98691,4274.75899,5195.120152,60700437209.0,60962870453.0,61273223278.0,61764606715.0,62650252728.0,65287042367.0,74420692426.0,89825206604.0,3671.400438,5736.943235
2019-02-06,106392,9175,14706365,9495124,4279111,1432109,5931,544,47096507590.0,77126451928.0,11186480123,15746369.7,17478814.22,17275744.78,16458825.93,10006462.1,17518538.02,17497356.24,17363150.5,16776170.24,15284246.08,17514395.11,17458914.42,17169535.38,16170872.72,14153676.24,9285362.796,5229050.306,17332596.7,15825844.23,17523404.83,6048523656.0,17518538.02,25.08154194,7407,3696,8627,8303,7858,6889,2127,1001,301,75,22,4974,1002,302,75,22,9,288169010.8,8.95e-05,288135386.7,286904266.5,178885104.4,292327764.9,292302525.4,292259074.6,288567989.6,277802679.9,292327940.0,282854693.4,292327059.7,292168308.3,265763359.6,285168428.5,288135386.7,3467.799159,3462.753491,3491.236707,3520.605716,3584.068759,4261.423845,60652759560.0,61135933680.0,61631402282.0,62691913812.0,74253547988.0,95335818994.0,3466.299638,3478.806238,3495.487834,3523.18098,3574.310579,3726.512704,4258.821083,5177.953729,60742014323.0,60937833743.0,61213482647.0,61675136414.0,62532505362.0,65112066923.0,74151474131.0,89536649011.0,3663.143558,5763.449228
2019-02-07,106430,9187,14697186,9480365,4271304,1431943,5912,542,46979414889.0,77071331152.0,11193841925,15747780.29,17481036.74,17278283.07,16460719.45,10007778.41,17520709.45,17499545.02,17365682.16,16778459.0,15284687.11,17516550.03,17461041.39,17171762.73,16170941.9,14149535.44,9278927.321,5228927.044,17335161.39,15826089.42,17525579.83,6035609813.0,17520709.45,25.08857825,7488,3741,8722,8394,7936,6949,2138,1004,303,72,22,5015,1005,303,72,22,9,273084073.6,9.1e-05,273075215.4,271844044.8,160298649.2,287168027.8,287142803.8,287098291.5,283374918.5,272626340.2,287168199.1,277501340.8,287167310.3,287014154.7,262778964.2,280043122.5,273075215.4,3456.068501,3448.025009,3480.532197,3509.848495,3564.607697,4232.555735,60401752517.0,60954905983.0,61449504197.0,62361247309.0,73758699368.0,95001009684.0,3446.145379,3465.539078,3483.534371,3512.00535,3563.441307,3713.937181,4241.930306,5160.320726,60388722202.0,60709525419.0,61009303356.0,61485327037.0,62348610691.0,64899128532.0,73864952623.0,89239589200.0,3652.962879,5728.226313
2019-02-08,106396,9180,14862939,9636597,4388525,1484037,6183,570,50530422104.0,77066772570.0,11201278366,15749362.54,17482961.4,17280207.05,16462203.55,10007449.19,17522744.44,17501513.31,17367715.67,16780076.02,15284861.65,17518981.25,17466272.62,17188309.35,16204404.49,14210135.26,9357174.002,5310738.848,17337101.83,15826723.31,17527617.33,6493448618.0,17522744.44,25.08868405,7629,3822,8876,8548,8086,7081,2203,997,293,70,18,5119,1000,293,70,18,9,258132489.7,9.3e-05,258118247.5,256635723.0,142614655.4,287429460.6,287403622.5,287357696.2,283672784.7,272877862.8,287429633.7,277969831.0,287428730.1,287270279.7,261799731.1,280655888.8,258118247.5,3437.555109,3444.204908,3468.273101,3499.659565,3545.288477,4203.178063,60341276848.0,60746672581.0,61278682766.0,62030037437.0,73254613345.0,94663681673.0,3428.76847,3452.534637,3471.598408,3500.768141,3552.510555,3701.3912,4225.139897,5142.745541,60086614053.0,60486411298.0,60805715942.0,61294571867.0,62163693727.0,64686707717.0,73580149556.0,88943497743.0,3645.402753,5693.868945
2019-02-09,106417,9188,14880998,9654047,4393029,1485382,6185,570,50660892181.0,77067636793.0,11208131707,15751185.68,17484743.84,17281800.19,16463978.95,10008230.55,17524620.24,17503340.72,17369365.28,16781789.35,15285645.21,17520863.08,17468090.06,17190351.92,16207096.87,14213102.73,9357413.89,5307352.862,17338884.36,15828403.04,17529492.33,6509767705.0,17524620.24,25.09014911,7697,3853,8971,8638,8163,7140,2225,1009,299,72,18,5059,987,292,68,18,8,258508222.9,9.41e-05,258545051.9,257059658.5,142400149.8,287874798.4,287848633.7,287803504.3,284140569.2,273035829.5,287874973.0,278273466.6,287873952.9,287697033.3,261706792.9,280834647.6,258545051.9,3479.606361,3469.29557,3475.377364,3499.144307,3534.69035,4176.153683,60787105457.0,60878112940.0,61276513756.0,61850610686.0,72792008159.0,94323464080.0,3507.273015,3491.034177,3497.289568,3516.340899,3559.721623,3699.935941,4214.033802,5128.034462,61466569829.0,61166424041.0,61261818001.0,61573801345.0,62296776802.0,64668659626.0,73394928404.0,88697557281.0,3642.334047,5719.623691
2019-02-10,106372,9195,14919584,9682609,4406931,1490043,6215,572,50955015101.0,77067724659.0,11214557699,15753171.81,17486393.75,17283113.67,16464965.52,10009883.97,17526367.17,17505040.42,17370764.65,16782889.05,15286754.17,17522633.32,17469927.32,17192790.06,16210745.95,14217922.85,9364941.367,5315552.048,17340546.07,15830934.67,17531242.33,6546852361.0,17526367.17,25.08364179,7786,3891,9078,8745,8263,7218,2244,1025,306,71,18,5115,1002,301,67,18,8,258235623.1,9.49e-05,258289270.6,256734892.0,138832587.6,287870094.2,287843713.6,287796933.5,284013170.9,272959872.4,287870270.0,278054264.1,287869238.0,287690403.0,261387881.0,280671943.1,258289270.6,3520.287312,3490.248131,3482.7912,3505.556344,3536.142367,4149.028036,61160171081.0,61014617278.0,61392343622.0,61882599104.0,72325898451.0,93921884226.0,3560.651431,3523.102192,3519.97206,3530.728267,3566.669148,3698.660346,4203.209534,5113.500868,62406389620.0,61733624979.0,61665046161.0,61832108760.0,62425115666.0,64653654511.0,73214554163.0,88454656504.0,3666.657358,5743.546442
2019-02-11,106349,9197,14809289,9618242,4381745,1480014,6172,568,50242389326.0,77039524207.0,11221147585,15754286.01,17488500.21,17285336.67,16467660.47,10011675.54,17528185.56,17507085.35,17372975.03,16785630.71,15289625.85,17524443.03,17471454.02,17192653.02,16207505.96,14211861.51,9353810.417,5302726.237,17341953.53,15829838.02,17533054.83,6456960555.0,17528185.56,25.06368822,7967,4087,9199,8866,8382,7320,2268,1042,310,73,17,5183,1017,305,69,17,7,257977570.3,0.000106227,258008758.2,256454542.2,137835263.1,258490221.4,258463784.2,258417478.3,254819237.1,243439167.8,258490377.3,248621529.9,258489330.2,258310039.2,230790228.4,251106978.9,258008758.2,3561.446702,3514.62293,3491.546196,3512.790716,3537.570445,4121.530537,61594032068.0,61175162139.0,61525115219.0,61926541043.0,71855006816.0,93544833408.0,3598.998164,3550.845726,3540.73467,3544.534302,3573.702857,3697.759612,4192.763635,5099.194308,63084205227.0,62225663427.0,62035018198.0,62080463777.0,62555097652.0,64645269489.0,73040797376.0,88215703071.0,3690.809638,5837.194803
